"observer","trial","x","y","dur","onset","offset","n","aoi","aoi2"
"18",319,262.1,-192.1,226,1372,25044135,3,"1","target"
"18",319,275,-220,444,1609,25044590,4,"0","blank"
"18",320,32.1,-33.3,1188,0,25049134,1,"c","centre"
"18",320,132.8,220.3,113,1232,25049291,2,"d2","distracter"
"18",320,272.6,-217.1,703,1396,25050045,3,"0","blank"
"18",321,36.1,-26.1,1241,0,25054096,1,"c","centre"
"18",321,-199.3,159.5,599,1280,25054734,2,"4","target"
"18",322,29.7,-6.79999999999995,1244,0,25059315,1,"c","centre"
"18",322,-198.6,151.9,916,1282,25060269,2,"4","target"
"18",323,33.6,-24.3,1244,0,25064850,1,"c","centre"
"18",323,-189.3,-135,655,1274,25065535,2,"5","target"
"18",324,34.3,-29.1,1201,0,25070707,1,"c","centre"
"18",324,-227.1,44,65,1244,25070815,2,"d4","distracter"
"18",324,52.8,236.4,31,1353,25070890,3,"3","target"
"18",324,28.9,225.6,211,1705,25071422,4,"3","target"
"18",325,59.3,30.4,1226,0,25076233,1,"c","centre"
"18",325,-8.79999999999995,156.6,123,1249,25076379,2,"3","blank"
"18",325,-182.4,-103.5,629,1412,25077048,3,"5","target"
"18",326,47.3,-45.1,1231,0,25081671,1,"c","centre"
"18",326,213.3,75.1,130,1266,25081836,2,"2","target"
"18",326,262.9,90.4,481,1415,25082336,3,"2","target"
"18",327,24.4,-31.5,1246,0,25091087,1,"c","centre"
"18",327,219.3,-42.1,54,1272,25091167,2,"d1","distracter"
"18",327,-230.7,-120.4,174,1383,25091398,3,"5","target"
"18",327,-221.7,-147,382,1566,25091789,4,"5","target"
"18",327,51,-50.2,547,1983,25092371,5,"c","centre"
"18",328,21,-42.7,1234,0,25096231,1,"c","centre"
"18",328,-184.7,114.4,136,1272,25096405,2,"4","target"
"18",328,-222.5,153.1,731,1425,25097153,3,"4","target"
"18",329,-27.4,10,255,0,25100364,1,"c","centre"
"18",329,9.89999999999998,-20.1,947,264,25101320,2,"c","centre"
"18",329,24,249.2,774,1251,25102134,3,"3","target"
"18",330,24.6,-29.3,1232,0,25107890,1,"c","centre"
"18",330,-192.2,135.7,153,1267,25108078,2,"4","target"
"18",330,-228.1,131.6,620,1427,25108705,3,"4","target"
"18",331,9.10000000000002,-30.5,1207,0,25113616,1,"c","centre"
"18",331,251.4,-53.8,126,1245,25113780,2,"d1","distracter"
"18",331,264.1,-186.2,687,1398,25114494,3,"1","target"
"18",332,39.3,-26.1,1243,0,25119170,1,"c","centre"
"18",332,268.4,-156.7,831,1275,25120033,2,"1","target"
"18",333,28.7,-34.7,1245,0,25125056,1,"c","centre"
"18",333,-87.4,245.1,111,1288,25125210,2,"d3","distracter"
"18",333,-178.7,-131.6,303,1449,25125563,3,"5","target"
"18",333,-204.9,-150.4,287,1767,25125865,4,"5","target"
"18",334,25.5,-25.1,1258,0,25130287,1,"c","centre"
"18",334,29.3,282.9,814,1309,25131152,2,"3","target"
"18",335,34.7,-8.79999999999995,1221,0,25135818,1,"c","centre"
"18",335,-80,250.8,150,1266,25136013,2,"d3","distracter"
"18",335,-118.7,267.2,285,1431,25136313,3,"d3","distracter"
"18",335,-103.7,37.8,75,1781,25136453,4,"0","blank"
"18",335,-215.7,150.4,708,1880,25137185,5,"4","target"
"18",336,18.8,-29.9,1237,0,25142120,1,"c","centre"
"18",336,42.6,-254,755,1262,25142900,2,"6","target"
"18",336,52.5,-161.4,427,2036,25143346,3,"d6","blank"
"18",337,46.4,-22.8,1232,0,25147730,1,"c","centre"
"18",337,17.7,258.7,753,1274,25148525,2,"3","target"
"18",338,26,-50,1206,0,25154321,1,"c","centre"
"18",338,17.9,265.3,769,1249,25155133,2,"3","target"
"18",339,21.3,-44.3,1217,0,25160068,1,"c","centre"
"18",339,-211.5,-165.3,745,1253,25160849,2,"5","target"
"18",340,20.3,-43.7,1211,0,25165829,1,"c","centre"
"18",340,59.5,-257.5,219,1240,25166077,2,"6","target"
"18",340,57.8,-308.5,714,1470,25166802,3,"6","target"
"18",342,23.3,-32.4,1231,0,25177131,1,"c","centre"
"18",342,-169.8,-72.9,596,1264,25177760,2,"5","target"
"18",343,26.2,-18.7,1310,0,25182561,1,"c","centre"
"18",343,64.2,-277.8,820,1351,25183422,2,"6","target"
"18",344,27.9,-24.2,1205,0,25189039,1,"c","centre"
"18",344,161.1,211.6,233,1243,25189310,2,"d2","distracter"
"18",344,-157.2,-151.8,151,1542,25189527,3,"5","target"
"18",344,-201,-150.2,449,1705,25189988,4,"5","target"
"18",345,16.4,-21.2,299,0,25193139,1,"c","centre"
"18",345,12.2,-25.8,946,311,25194097,2,"c","centre"
"18",345,-211.4,-135.6,931,1282,25195053,3,"5","target"
"18",346,19,-44.2,1197,0,25199234,1,"c","centre"
"18",346,244.2,157.3,215,1420,25199672,2,"2","target"
"18",346,246.1,152.2,164,1928,25200129,3,"2","target"
"18",347,26.1,-34.6,1212,0,25204213,1,"c","centre"
"18",347,205.2,63.1,136,1238,25204375,2,"2","target"
"18",347,247.4,133.1,336,1407,25204744,3,"2","target"
"18",347,257,163.8,460,1756,25205217,4,"2","target"
"18",348,35,-9.5,1231,0,25209754,1,"c","centre"
"18",348,-200.3,112,111,1273,25209907,2,"4","target"
"18",348,-242,127.1,752,1393,25210668,3,"4","target"
"18",349,29.2,-4,1242,0,25214900,1,"c","centre"
"18",349,-160.2,-78.6,139,1268,25215065,2,"5","target"
"18",349,-213.4,-129.9,505,1419,25215582,3,"5","target"
"18",349,-213.2,-183,107,1954,25215719,4,"5","target"
"18",349,-215.9,-165.5,45,2075,25215778,5,"5","target"
"18",350,29.5,-31.5,1219,0,25220460,1,"c","centre"
"18",350,-189.7,111.3,162,1257,25220660,2,"4","target"
"18",350,-246.6,103.3,650,1428,25221319,3,"4","target"
"18",351,32.7,-21.2,1261,0,25248546,1,"c","centre"
"18",351,133,222.9,276,1304,25248865,2,"d2","distracter"
"18",351,216.7,-193.5,178,1625,25249088,3,"1","target"
"18",351,250.5,-202.2,375,1822,25249482,4,"1","target"
"18",352,22.4,-53.6,1244,0,25253552,1,"c","centre"
"18",352,-207.2,163.3,597,1291,25254196,2,"4","target"
"18",353,31.8,-22.8,1205,0,25258798,1,"c","centre"
"18",353,-183.3,143.1,693,1240,25259526,2,"4","target"
"18",354,33.5,-28.8,1205,0,25264096,1,"c","centre"
"18",354,-188.1,154.1,644,1249,25264784,2,"4","target"
"18",355,27.6,-38.3,311,0,25269153,1,"c","centre"
"18",355,43.1,-36.3,919,319,25270080,2,"c","centre"
"18",355,227.5,116.7,178,1269,25270289,3,"2","target"
"18",355,257.2,121,595,1461,25270898,4,"2","target"
"18",356,38.9,-13,1257,0,25274900,1,"c","centre"
"18",356,66,-262.7,411,1287,25275341,2,"6","target"
"18",357,37.8,-31,1254,0,25279448,1,"c","centre"
"18",357,23.4,280.4,601,1300,25280095,2,"3","target"
"18",358,46.1,9.10000000000002,1187,0,25284881,1,"c","centre"
"18",358,262.1,-28.1,152,1213,25285059,2,"d1","distracter"
"18",358,86.0999999999999,-206.8,188,1402,25285284,3,"d6","blank"
"18",358,91,-272,492,1603,25285789,4,"d6","blank"
"18",359,41,-7.70000000000005,1219,0,25290414,1,"c","centre"
"18",359,46.9,-228.5,132,1251,25290578,2,"6","target"
"18",359,83.0999999999999,-273.7,501,1399,25291095,3,"d6","blank"
"18",360,48.5,-34.4,1238,0,25295766,1,"c","centre"
"18",360,229.6,-157.8,116,1273,25295917,2,"1","target"
"18",360,268.3,-204.6,575,1409,25296512,3,"1","target"
"18",361,24.1,-22.9,520,0,25301348,1,"c","centre"
"18",361,36.2,-21.4,715,530,25302073,2,"c","centre"
"18",361,-75.2,251.2,58,1290,25302176,3,"d3","distracter"
"18",361,298.5,-245.2,126,1413,25302367,4,"0","blank"
"18",361,265.3,-197.2,541,1555,25302924,5,"1","target"
"18",362,57.1,-19.6,1265,0,25307578,1,"c","centre"
"18",362,25.7,259.2,525,1311,25308149,2,"3","target"
"18",363,34.9,-14.9,1221,0,25313267,1,"c","centre"
"18",363,242.5,-179,106,1260,25313412,2,"1","target"
"18",363,273,-203.6,81,1468,25313595,3,"1","target"
"18",363,269.1,-185.8,272,1598,25313916,4,"1","target"
"18",364,24.6,-8.89999999999998,1256,0,25319539,1,"c","centre"
"18",364,-140.1,-63.3,491,1289,25320063,2,"0","blank"
"18",365,41.7,-2.39999999999998,1217,0,25324082,1,"c","centre"
"18",365,-192.7,160.7,685,1254,25324804,2,"4","target"
"18",366,50.8,0.799999999999955,1036,0,25329417,1,"c","centre"
"18",366,45.3,49.4,183,1054,25329618,2,"c","centre"
"18",366,-175.3,156.9,244,1274,25329899,3,"4","target"
"18",366,-202.1,158,286,1525,25330192,4,"4","target"
"18",367,33.9,8.29999999999995,213,0,25334379,1,"c","centre"
"18",367,51,-9.89999999999998,990,224,25335380,2,"c","centre"
"18",367,102.7,76.9,88,1235,25335489,3,"0","blank"
"18",367,241.2,74.9,271,1346,25335783,4,"2","target"
"18",367,251.6,106,377,1634,25336177,5,"2","target"
"18",367,133.2,41.5,24,2033,25336223,6,"0","blank"
"18",368,45,-0.399999999999977,712,0,25340595,1,"c","centre"
"18",368,48.2,15.5,478,718,25341079,2,"c","centre"
"18",368,113.1,189.6,108,1233,25341224,3,"d2","distracter"
"18",368,235.2,167.8,248,1367,25341498,4,"2","target"
"18",368,274.8,167.6,356,1627,25341866,5,"2","target"
"18",369,47.4,-5.70000000000005,1239,0,25346605,1,"c","centre"
"18",369,-138.9,12.4,64,1267,25346697,2,"0","blank"
"18",369,112.7,-205.5,140,1368,25346874,3,"d6","blank"
"18",369,91,-248.2,422,1521,25347309,4,"d6","blank"
"18",370,49.8,-12.3,1233,0,25352116,1,"c","centre"
"18",370,10.3,227.7,665,1270,25352818,2,"3","target"
"18",371,46.8,-0.200000000000045,1199,0,25357650,1,"c","centre"
"18",371,-183.1,32.7,96,1239,25357786,2,"d4","distracter"
"18",371,-12.7,191.4,626,1371,25358448,3,"3","target"
"18",372,106.5,-1.89999999999998,189,0,25361508,1,"0","blank"
"18",372,55.9,-9.89999999999998,317,200,25361836,2,"c","centre"
"18",372,47.4,-18.7,46,523,25361888,3,"c","centre"
"18",372,50.6,-7.29999999999995,628,578,25362525,4,"c","centre"
"18",372,243.7,-182.3,115,1250,25362684,5,"1","target"
"18",372,275.6,-205,602,1379,25363300,6,"1","target"
"18",373,55.3,11,1216,0,25368051,1,"c","centre"
"18",373,64.5999999999999,176.6,25,1259,25368119,2,"d2","blank"
"18",373,269.7,162.9,702,1314,25368851,3,"2","target"
"18",374,56.8,9.10000000000002,1219,0,25373039,1,"c","centre"
"18",374,-6.89999999999998,206.9,698,1253,25373771,2,"3","target"
"18",375,51.7,-22.3,1252,0,25378122,1,"c","centre"
"18",375,94.7,-166.5,138,1277,25378285,2,"d6","blank"
"18",375,106.7,-233,616,1429,25378915,3,"d6","blank"
"18",376,42.3,-0.799999999999955,1306,0,25383746,1,"c","centre"
"18",376,142.7,-224.2,207,1337,25383984,2,"d6","blank"
"18",376,92,-260.6,840,1553,25384833,3,"d6","blank"
"18",377,32.7,-4,1214,0,25389919,1,"c","centre"
"18",377,4,240.8,651,1250,25390606,2,"3","target"
"18",378,31.9,26.6,30,0,25395320,1,"c","centre"
"18",378,40.4,-4.89999999999998,1199,36,25396525,2,"c","centre"
"18",378,167.3,107.7,101,1277,25396668,3,"2","target"
"18",378,257.3,113.8,243,1401,25396934,4,"2","target"
"18",379,53.3,-9.20000000000005,1224,0,25402797,1,"c","centre"
"18",379,150.3,-170.1,59,1251,25402883,2,"d6","distracter"
"18",379,-167.8,-53,213,1356,25403142,3,"5","target"
"18",379,-162.4,-73.5,367,1579,25403519,4,"5","target"
"18",380,54.7,-3.5,1208,0,25408309,1,"c","centre"
"18",380,182,-197.2,112,1237,25408450,2,"d6","distracter"
"18",380,109,-239.1,636,1362,25409099,3,"d6","distracter"
"18",381,48.6,3.5,526,0,25413632,1,"c","centre"
"18",381,52.8,-22.2,689,533,25414328,2,"c","centre"
"18",381,114.8,-241,890,1250,25415246,3,"d6","blank"
"18",382,53.7,-16.8,496,0,25418819,1,"c","centre"
"18",382,50.3,-21.4,183,511,25419017,2,"c","centre"
"18",382,45.6,-21.2,494,710,25419527,3,"c","centre"
"18",382,-118.4,-57.6,180,1234,25419737,4,"0","blank"
"18",382,-145.1,-72.7,499,1420,25420242,5,"5","target"
"18",383,43.1,-40.2,1192,0,25425254,1,"c","centre"
"18",383,247.8,-49.9,112,1231,25425405,2,"d1","distracter"
"18",383,266,-155.7,793,1364,25426219,3,"1","target"
"18",384,36.7,-49.4,1226,0,25430750,1,"c","centre"
"18",385,49.7,-54.6,1231,0,25436304,1,"c","centre"
"18",386,49.1,-35.5,1227,0,25441391,1,"c","centre"
"18",386,248.3,-155.7,173,1257,25441594,2,"1","target"
"18",386,272.3,-167.4,586,1448,25442198,3,"1","target"
"18",387,31.3,-56,1256,0,25447102,1,"c","centre"
"18",387,155.1,54.3,104,1329,25447279,2,"2","target"
"18",388,43.2,-6.70000000000005,967,0,25452174,1,"c","centre"
"18",388,55.8,6.20000000000005,256,981,25452444,2,"c","centre"
"18",388,20.7,194.8,197,1264,25452668,3,"3","target"
"18",389,55.3,1.5,1275,0,25457438,1,"c","centre"
"18",389,95.2,-257.6,384,1312,25457859,2,"d6","blank"
"18",389,88.5999999999999,-261.3,34,1735,25457932,3,"d6","blank"
"18",389,88.9000000000001,-270.2,24,1783,25457970,4,"d6","blank"
"18",389,84.7,-252.1,58,1923,25458144,5,"d6","blank"
"18",390,45.2,-17.3,1206,0,25462369,1,"c","centre"
"18",390,232.7,-153.7,125,1235,25462523,2,"1","target"
"18",390,276.6,-184.7,677,1373,25463213,3,"1","target"
"18",391,46.7,-18.6,1224,0,25467870,1,"c","centre"
"18",391,-168.9,92.2,124,1263,25468033,2,"4","target"
"18",391,-216.6,120.8,613,1397,25468656,3,"4","target"
"18",391,24.7,7.79999999999995,247,2044,25468937,4,"c","centre"
"18",392,37.2,-18.3,514,0,25474526,1,"c","centre"
"18",392,30.7,-34,716,530,25475258,2,"c","centre"
"18",393,43.6,-42.5,1241,0,25480321,1,"c","centre"
"18",393,-174.9,75.7,140,1280,25480500,2,"4","target"
"18",394,36.2,-29.2,1217,0,25485566,1,"c","centre"
"18",394,230.7,-160.1,123,1256,25485728,2,"1","target"
"18",394,269,-183.5,610,1392,25486351,3,"1","target"
"18",395,38.6,-19.1,1188,0,25490952,1,"c","centre"
"18",395,108.6,135.2,168,1220,25491152,2,"d2","centre"
"18",395,-115.3,-115.7,201,1438,25491403,3,"0","centre"
"18",395,-183.1,-103.1,1158,1656,25492578,4,"5","centre"
"18",396,44,-13.9,1206,0,25496305,1,"c","centre"
"18",396,219.3,-181.4,125,1235,25496459,2,"1","target"
"18",396,269.9,-184.3,492,1379,25496970,3,"1","target"
"18",397,38.7,-13.5,1235,0,25501867,1,"c","centre"
"18",397,205.4,114,125,1275,25502032,2,"2","target"
"18",397,264.7,109.9,171,1416,25502219,3,"2","target"
"18",397,258.6,87.4,434,1686,25502752,4,"2","target"
"18",398,39.6,-29.7,1199,0,25507351,1,"c","centre"
"18",398,133.5,-282.3,144,1535,25507831,2,"d6","blank"
"18",398,89.0999999999999,-258.7,605,1693,25508450,3,"d6","blank"
"18",398,149.3,-75,453,2343,25508948,4,"1","blank"
"18",399,33.9,-20.7,752,0,25512650,1,"c","centre"
"18",399,33,-13.4,25,757,25512680,2,"c","centre"
"18",399,34,-13.8,78,841,25512817,3,"c","centre"
"18",399,32.3,-6.10000000000002,176,1113,25513187,4,"c","centre"
"18",399,-126,-80.4,211,1314,25513423,5,"0","blank"
"18",399,-174.7,-89.2,644,1535,25514077,6,"5","target"
"18",400,40.4,-10.8,214,0,25517230,1,"c","centre"
"18",400,42.1,-10.9,173,222,25517411,2,"c","centre"
"18",400,37,-19.3,163,477,25517656,3,"c","centre"
"18",400,35.6,-12.8,255,646,25517917,4,"c","centre"
"18",400,33.2,-12.7,263,984,25518263,5,"c","centre"
"18",400,101.3,-237.4,245,1278,25518539,6,"d6","blank"
"18",400,105.1,-267.1,474,1535,25519025,7,"d6","blank"
"18",401,-12.4,-35.5,698,0,25539860,1,"c","centre"
"18",401,10.2,-42.4,537,709,25540408,2,"c","centre"
"18",401,159.9,-284.2,62,1281,25540505,3,"d6","distracter"
"18",401,-207.8,-157.8,136,1397,25540695,4,"5","target"
"18",401,-181.8,-168.6,342,1555,25541059,5,"5","target"
"18",402,11,-40.9,1217,0,25545054,1,"c","centre"
"18",402,231.8,122.1,132,1248,25545217,2,"2","target"
"18",402,288.2,149.4,514,1400,25545751,3,"2","target"
"18",403,46.5,-10.1,303,0,25548672,1,"c","centre"
"18",403,82.8,13.7,936,317,25549622,2,"c","centre"
"18",403,-207,162.6,662,1300,25550331,3,"4","target"
"18",404,25.9,-31.4,1196,0,25555616,1,"c","centre"
"18",404,226.7,165.6,148,1229,25555797,2,"2","target"
"18",404,264.5,163.2,721,1393,25556534,3,"2","target"
"18",405,63.8,12.7,1212,0,25563850,1,"c","centre"
"18",405,235.6,164.6,152,1245,25564035,2,"2","target"
"18",405,264.7,164.1,683,1410,25564731,3,"2","target"
"18",406,29.7,-42.3,1180,0,25570071,1,"c","centre"
"18",406,125.5,170.4,169,1214,25570274,2,"d2","distracter"
"18",406,174.3,211.6,118,1404,25570413,3,"d2","distracter"
"18",406,51.3,-301.4,753,1582,25571226,4,"6","target"
"18",407,28.4,-28.4,1243,0,25575285,1,"c","centre"
"18",407,-201.9,149.2,662,1281,25575985,2,"4","target"
"18",408,30,-30.4,1203,0,25580690,1,"c","centre"
"18",408,-52.2,222,94,1256,25580837,2,"3","blank"
"18",408,36,-275.2,202,1403,25581092,3,"6","target"
"18",408,37,-311.8,463,1614,25581564,4,"6","target"
"18",409,21.8,-26.4,231,0,25585156,1,"c","centre"
"18",409,23,-54.6,1053,240,25586218,2,"c","centre"
"18",409,0.399999999999977,-262.1,143,1321,25586389,3,"6","target"
"18",409,25.1,-308,435,1480,25586840,4,"6","target"
"18",410,23.7,-21.2,1221,0,25590928,1,"c","centre"
"18",410,-166.4,-152.5,693,1250,25591650,2,"5","target"
"18",411,19.3,-31.1,1247,0,25595821,1,"c","centre"
"18",411,-175,143.3,626,1285,25596485,2,"4","target"
"18",412,20.1,-45.1,1188,0,25600451,1,"c","centre"
"18",412,41.4,245.1,704,1234,25601201,2,"3","target"
"18",413,22.9,-31.5,1214,0,25605461,1,"c","centre"
"18",413,38.4,-305.6,714,1244,25606205,2,"6","target"
"18",414,25.9,-44.3,1198,0,25610277,1,"c","centre"
"18",414,217.2,144.6,128,1240,25610447,2,"2","target"
"18",414,266.7,136.7,699,1382,25611160,3,"2","target"
"18",415,18.6,-40,1222,0,25615732,1,"c","centre"
"18",415,102.6,155.8,112,1251,25615873,2,"d2","distracter"
"18",415,-220.4,159.9,187,1412,25616109,3,"4","target"
"18",415,-213.9,144.8,739,1606,25616855,4,"4","target"
"18",417,15.2,-32.7,1232,0,25626692,1,"c","centre"
"18",417,-154.7,114.4,140,1268,25626868,2,"4","target"
"18",417,-187.7,107.1,766,1419,25627645,3,"4","target"
"18",418,20,-42.7,1217,0,25632296,1,"c","centre"
"18",418,191.3,-194.7,122,1248,25632449,2,"d6","blank"
"18",418,249.6,-213,573,1386,25633038,3,"1","target"
"18",419,19,-45.2,1246,0,25637641,1,"c","centre"
"18",419,206.2,99.5,114,1291,25637800,2,"2","target"
"18",419,272.8,155.6,461,1425,25638281,3,"2","target"
"18",419,291.5,154.6,456,1896,25638747,4,"2","target"
"18",420,22.7,-39.4,1215,0,25642760,1,"c","centre"
"18",420,-203.8,130.2,822,1261,25643628,2,"4","target"
"18",421,20.5,-55.8,1202,0,25647800,1,"c","centre"
"18",421,207.3,102.1,123,1244,25647965,2,"2","target"
"18",421,266.3,145.9,762,1394,25648754,3,"2","target"
"18",422,14.8,-65,1202,0,25654083,1,"c","centre"
"18",422,-199,9.10000000000002,106,1236,25654223,2,"d4","distracter"
"18",422,4.70000000000005,207.9,790,1388,25655059,3,"3","target"
"18",422,17.9,208.7,326,2189,25655396,4,"3","target"
"18",423,22.2,-56.5,1224,0,25659916,1,"c","centre"
"18",423,-57.3,217.8,140,1268,25660100,2,"3","blank"
"18",423,-92.6,220.7,133,1419,25660244,3,"d3","distracter"
"18",423,198.3,-185.2,123,1611,25660426,4,"1","target"
"18",423,258.6,-209.2,665,1753,25661110,5,"1","target"
"18",424,9,-33.7,1219,0,25665784,1,"c","centre"
"18",424,203.9,92.1,111,1262,25665938,2,"2","target"
"18",424,260.1,140,772,1405,25666742,3,"2","target"
"18",425,18.1,-41.5,1212,0,25670775,1,"c","centre"
"18",425,10.5,223.8,780,1258,25671601,2,"3","target"
"18",426,33.5,-24.6,78,0,25674443,1,"c","centre"
"18",426,30.3,-37.3,1170,86,25675621,2,"c","centre"
"18",426,33.9,-308.6,772,1284,25676421,3,"6","target"
"18",427,26.6,-49.3,436,0,25686020,1,"c","centre"
"18",427,40.2,-59.5,746,453,25686783,2,"c","centre"
"18",428,31.3,-37.4,1220,0,25693237,1,"c","centre"
"18",428,-166.4,-109.8,750,1255,25694022,2,"5","target"
"18",429,27.3,-43.4,1135,0,25699069,1,"c","centre"
"18",429,255.5,90,90,1292,25699316,2,"2","target"
"18",430,43.8,-66.1,645,0,25703906,1,"c","centre"
"18",430,45.6,-50.6,518,654,25704433,2,"c","centre"
"18",430,141,131.3,181,1230,25704672,3,"2","blank"
"18",430,-111.5,-143.1,129,1488,25704878,4,"d5","blank"
"18",430,-173.5,-145.2,533,1633,25705427,5,"5","target"
"18",431,19.7,-45.8,1218,0,25709937,1,"c","centre"
"18",431,-153.2,-118.9,155,1253,25710127,2,"5","target"
"18",431,-176.4,-123.5,479,1419,25710617,3,"5","target"
"18",432,25.2,-34.6,1213,0,25714637,1,"c","centre"
"18",432,221.6,-167.3,152,1238,25714814,2,"1","target"
"18",432,263.1,-187.4,471,1404,25715299,3,"1","target"
"18",433,26.9,-50.5,1227,0,25719463,1,"c","centre"
"18",433,-188.6,92.2,227,1270,25719733,2,"4","target"
"18",434,23.6,-38.1,1231,0,25724268,1,"c","centre"
"18",434,52.5,-253.3,200,1257,25724494,2,"6","target"
"18",434,38.7,-308.5,553,1464,25725054,3,"6","target"
"18",435,26.3,-34.9,1221,0,25729126,1,"c","centre"
"18",436,34.1,-44.2,1230,0,25733956,1,"c","centre"
"18",436,-189.3,88.4,163,1271,25734160,2,"4","target"
"18",437,21,-65.9,1226,0,25739331,1,"c","centre"
"18",437,-159.6,-114.5,735,1278,25740118,2,"5","target"
"18",438,26.8,-72.5,1211,0,25744100,1,"c","centre"
"18",439,23.7,-82.8,1216,0,25748774,1,"c","centre"
"18",439,236.6,-175.7,145,1254,25748957,2,"1","target"
"18",439,258.6,-202,532,1414,25749504,3,"1","target"
"18",440,17.1,-81,1216,0,25754106,1,"c","centre"
"18",441,26.6,-80.5,1247,0,25759154,1,"c","centre"
"18",441,-120.4,-135.4,151,1271,25759329,2,"d5","blank"
"18",441,-142.4,-158.6,735,1435,25760077,3,"d5","blank"
"18",442,22.1,-85.2,1206,0,25764731,1,"c","centre"
"18",442,219.7,-71,122,1229,25764876,2,"1","blank"
"18",442,43.2,-200.4,183,1384,25765092,3,"6","target"
"18",442,39.6,-241.2,373,1576,25765474,4,"6","target"
"18",442,73.3,-179.3,254,1973,25765752,5,"d6","blank"
"18",443,26,-53.5,1230,0,25771440,1,"c","centre"
"18",444,21.1,-74,1215,0,25777027,1,"c","centre"
"18",445,19.5,-63.2,1254,0,25781802,1,"c","centre"
"18",445,31.6,-274.4,780,1280,25782608,2,"6","target"
"18",446,23.4,-63.9,1248,0,25786741,1,"c","centre"
"18",446,29.3,-303.6,705,1284,25787482,2,"6","target"
"18",447,17,-62.5,1203,0,25792130,1,"c","centre"
"18",448,18.5,-84.5,1203,0,25797065,1,"c","centre"
"18",448,198.9,-176.8,132,1228,25797222,2,"1","target"
"18",448,245.5,-199.4,637,1375,25797874,3,"1","target"
"18",449,17.7,-34.4,1210,0,25802438,1,"c","centre"
"18",449,32.5,-278.7,759,1238,25803225,2,"6","target"
"18",450,12.4,-68.8,1194,0,25807739,1,"c","centre"
"18",450,176.9,-94.6,57,1218,25807820,2,"1","blank"
"18",450,-160.1,-132.6,629,1364,25808538,3,"5","target"
"18",451,26.9,-15.3,1213,0,25824026,1,"c","centre"
"18",451,27.8,221.1,605,1266,25824684,2,"3","target"
