"","observer","trial","x","y","dur","onset","offset","n","aoi","aoi2"
"1780","3",214,13.4,10.1,1184,-1018,1999774,1,"c","centre"
"1781","3",214,-105,244,104,218,1999930,2,"d3","distracter"
"1782","3",214,-11.1,261,220,346,2000174,3,"3","target"
"1783","3",215,7.39999999999998,11.3,1216,-1021,2006238,1,"c","centre"
"1784","3",215,-214.6,117.1,784,231,2007058,2,"4","target"
"1785","3",216,18.3,5.10000000000002,1200,-1019,2011590,1,"c","centre"
"1786","3",216,-221.1,123.1,788,217,2012414,2,"4","target"
"1787","4",1,-2.60000000000002,17.6,264,-260,4768098,1,"c","centre"
"1788","4",1,19.8,234.1,440,40,4768574,2,"3","blank"
"1789","4",1,1.70000000000005,58.9,224,512,4768830,3,"c","centre"
"1790","4",1,2.60000000000002,31.7,232,748,4769074,4,"c","centre"
"1791","4",1,-118,-183.3,244,1012,4769350,5,"d5","distracter"
"1792","4",2,-5.20000000000005,17.1,1268,-1022,4788730,1,"c","centre"
"1793","4",2,-114.5,166.4,192,278,4788954,2,"d3","distracter"
"1794","4",2,13.8,-269,188,514,4789186,3,"6","target"
"1795","4",2,-8.70000000000005,-257.7,316,710,4789510,4,"6","target"
"1796","4",3,-9.39999999999998,12.3,1232,-1021,4797482,1,"c","centre"
"1797","4",3,-1.79999999999995,-183,116,239,4797626,2,"6","blank"
"1798","4",3,-232.7,-119.7,568,387,4798226,3,"5","target"
"1799","4",4,-6.29999999999995,13.2,1292,-1021,4814626,1,"c","centre"
"1800","4",4,185.6,111.9,124,303,4814782,2,"2","target"
"1801","4",4,216.2,136.5,584,443,4815382,3,"2","target"
"1802","4",5,-2.60000000000002,12.7,1256,-1018,4825626,1,"c","centre"
"1803","4",5,-230,-127.5,748,274,4826410,2,"5","target"
"1804","4",6,-6.60000000000002,12,1236,-1020,4837438,1,"c","centre"
"1805","4",6,-105.4,-174.3,232,244,4837698,2,"d5","distracter"
"1806","4",7,-2.29999999999995,11.7,1272,-1021,4846210,1,"c","centre"
"1807","4",8,1.29999999999995,2.70000000000005,1244,-1021,4863250,1,"c","centre"
"1808","4",8,203.1,-140.7,124,255,4863406,2,"1","target"
"1809","4",8,230.5,-118.8,588,391,4864006,3,"1","target"
"1810","4",9,-8.5,18.3,1236,-1022,4870306,1,"c","centre"
"1811","4",9,89.8,194.6,156,250,4870498,2,"d2","distracter"
"1812","4",9,6.10000000000002,258.5,600,430,4871122,3,"3","target"
"1813","4",10,-10.4,11.1,1240,-1031,4879002,1,"c","centre"
"1814","4",10,-172,-169.5,424,237,4879454,2,"5","blank"
"1815","4",11,-12.6,6.60000000000002,28,-24,4886770,1,"c","centre"
"1816","4",11,-7,9.10000000000002,1196,12,4887974,2,"c","centre"
"1817","4",11,186,118.7,128,1244,4888138,3,"2","target"
"1818","4",12,3.10000000000002,10.2,412,-408,4895394,1,"c","centre"
"1819","4",12,57.6,100,192,28,4895610,2,"0","blank"
"1820","4",12,4.29999999999995,33.5,616,240,4896246,3,"c","centre"
"1821","4",12,-234.6,-158.5,152,892,4896434,4,"5","target"
"1822","4",13,-5.20000000000005,18.3,1228,-1021,4903270,1,"c","centre"
"1823","4",13,73.0999999999999,195.5,128,239,4903430,2,"d2","distracter"
"1824","4",13,198.2,-129.9,160,407,4903630,3,"1","target"
"1825","4",14,-2.79999999999995,7.39999999999998,600,-596,4910794,1,"c","centre"
"1826","4",14,-9.20000000000005,21.2,664,12,4911466,2,"c","centre"
"1827","4",14,-10.6,-253.5,684,708,4912182,3,"6","target"
"1828","4",15,-5,10.5,1272,-1025,4917794,1,"c","centre"
"1829","4",15,-5.70000000000005,224,160,283,4917990,2,"3","target"
"1830","4",15,2.5,251.3,512,459,4918518,3,"3","target"
"1831","4",16,-5.29999999999995,12.1,1204,-1023,4925162,1,"c","centre"
"1832","4",16,101.7,-201.6,204,213,4925398,2,"d6","distracter"
"1833","4",16,-166.1,99.6,136,457,4925574,3,"4","target"
"1834","4",17,-3.89999999999998,5.79999999999995,1096,24,4934058,1,"c","centre"
"1835","4",17,-208.9,76.4,140,1152,4934230,2,"4","target"
"1836","4",17,-219.5,115.9,552,1312,4934802,3,"4","target"
"1837","4",18,-0.799999999999955,4.79999999999995,1216,-1020,4941962,1,"c","centre"
"1838","4",18,-198.7,-118.6,140,228,4942134,2,"5","target"
"1839","4",18,-229.5,-144.8,180,388,4942334,3,"5","target"
"1840","4",19,-4.10000000000002,19.2,1208,-1021,4950738,1,"c","centre"
"1841","4",19,-154.6,-182.9,136,215,4950902,2,"d5","distracter"
"1842","4",19,-227.9,-118.6,616,379,4951546,3,"5","target"
"1843","4",20,-0.899999999999977,19.2,1240,-1022,4957918,1,"c","centre"
"1844","4",20,12.5,222.1,108,250,4958058,2,"3","blank"
"1845","4",20,191.6,119.5,120,398,4958218,3,"2","target"
"1846","4",20,224.4,135,476,534,4958710,4,"2","target"
"1847","4",21,-3.29999999999995,9.79999999999995,1224,-1023,4964902,1,"c","centre"
"1848","4",21,12.4,215.7,152,237,4965090,2,"3","target"
"1849","4",21,7.60000000000002,256.6,572,405,4965678,3,"3","target"
"1850","4",22,4.29999999999995,10.1,428,-424,4969846,1,"c","centre"
"1851","4",22,-0.299999999999955,134.7,176,32,4970050,2,"0","blank"
"1852","4",22,0.299999999999955,9.39999999999998,608,236,4970686,3,"c","centre"
"1853","4",22,131,-236.1,76,880,4970798,4,"d6","distracter"
"1854","4",23,-7.5,11.6,288,-284,4977254,1,"c","centre"
"1855","4",23,-6.10000000000002,142.2,192,32,4977474,2,"0","blank"
"1856","4",23,0.799999999999955,24.6,704,252,4978206,3,"c","centre"
"1857","4",23,236.7,-144.8,188,992,4978430,4,"1","target"
"1858","4",23,235.2,-124.4,516,1188,4978954,5,"1","target"
"1859","4",24,-5.10000000000002,14.8,1216,-1015,4985838,1,"c","centre"
"1860","4",24,72.5,226,132,237,4986006,2,"d2","distracter"
"1861","4",24,4.60000000000002,248.4,588,389,4986614,3,"3","target"
"1862","4",25,-1.29999999999995,12.5,1248,-1019,4991666,1,"c","centre"
"1863","4",25,-11.9,209.8,132,261,4991830,2,"3","blank"
"1864","4",25,-8.39999999999998,-120.2,136,445,4992018,3,"0","blank"
"1865","4",26,-6.60000000000002,10.1,1220,-1022,4997454,1,"c","centre"
"1866","4",26,-3.60000000000002,-259.7,728,226,4998210,2,"6","target"
"1867","4",27,-3.20000000000005,17.4,1304,-1021,5003506,1,"c","centre"
"1868","4",27,-189.9,99.4,156,311,5003690,2,"4","target"
"1869","4",28,3.39999999999998,5.60000000000002,1248,-1020,5012218,1,"c","centre"
"1870","4",28,-3.79999999999995,-265.1,544,256,5012790,2,"6","target"
"1871","4",29,-4.29999999999995,13.3,1212,-1019,5018650,1,"c","centre"
"1872","4",29,8.79999999999995,217.6,156,229,5018842,2,"3","target"
"1873","4",29,2.60000000000002,253.9,556,401,5019414,3,"3","target"
"1874","4",30,-0.200000000000045,15.9,320,-316,5024290,1,"c","centre"
"1875","4",30,-1.79999999999995,104.2,172,28,5024486,2,"0","blank"
"1876","4",30,6.10000000000002,7.5,708,224,5025218,3,"c","centre"
"1877","4",30,2.10000000000002,-293.9,152,964,5025402,4,"6","target"
"1878","4",30,-7.29999999999995,-269,284,1128,5025698,5,"6","target"
"1879","4",31,-7.5,16.1,356,-352,5031710,1,"c","centre"
"1880","4",31,-9.20000000000005,57.8,200,20,5031926,2,"c","centre"
"1881","4",31,-1.39999999999998,21.6,644,232,5032582,3,"c","centre"
"1882","4",31,-116.9,170.4,140,908,5032754,4,"d3","distracter"
"1883","4",31,-207.7,108.4,556,1072,5033334,5,"4","target"
"1884","4",32,-2.79999999999995,19.5,264,-260,5038070,1,"c","centre"
"1885","4",32,1.29999999999995,-0.200000000000045,792,196,5039054,2,"c","centre"
"1886","4",32,-189.3,84.1,140,1020,5039226,3,"4","target"
"1887","4",32,-214.3,113.4,528,1176,5039770,4,"4","target"
"1888","4",33,-14.6,26.4,1196,-1021,5045918,1,"c","centre"
"1889","4",33,-228.9,-112.7,772,211,5046726,2,"5","target"
"1890","4",34,-1.29999999999995,11.1,1240,-1019,5051614,1,"c","centre"
"1891","4",34,228.9,-82.4,180,257,5051830,2,"1","target"
"1892","4",34,239.9,-111.2,528,449,5052370,3,"1","target"
"1893","4",35,-7.10000000000002,14.4,1232,-1021,5058438,1,"c","centre"
"1894","4",35,227.7,7.20000000000005,216,247,5058690,2,"d1","distracter"
"1895","4",35,217.5,-158.7,136,487,5058850,3,"1","target"
"1896","4",35,220.8,-123.5,340,643,5059210,4,"1","target"
"1897","4",36,-0.799999999999955,-4,32,-28,5063074,1,"c","centre"
"1898","4",36,-2.60000000000002,10,1188,12,5064270,2,"c","centre"
"1899","4",36,242.4,-152.6,140,1236,5064446,3,"1","target"
"1900","4",36,222.1,-120.6,312,1392,5064774,4,"1","target"
"1901","4",37,-8.60000000000002,14.4,1228,-1018,5073672,1,"c","centre"
"1902","4",37,78.9000000000001,184.4,44,246,5073752,2,"d2","distracter"
"1903","4",37,-213,-144.3,188,334,5073984,3,"5","target"
"1904","4",37,-235.6,-138.4,448,538,5074448,4,"5","target"
"1905","4",38,-5.29999999999995,8.10000000000002,1224,-1015,5080204,1,"c","centre"
"1906","4",38,-219,-15.5,68,245,5080308,2,"d4","blank"
"1907","4",38,-211.8,109.8,692,341,5081028,3,"4","target"
"1908","4",39,1.60000000000002,17.1,284,-280,5086016,1,"c","centre"
"1909","4",39,-94.6,60.2,936,28,5086976,2,"0","blank"
"1910","4",39,192.2,-140.4,136,1004,5087152,3,"1","target"
"1911","4",39,225,-121,424,1152,5087588,4,"1","target"
"1912","4",40,-2.29999999999995,16.3,1244,-1025,5092216,1,"c","centre"
"1913","4",40,217.2,-25.4,100,251,5092348,2,"d1","distracter"
"1914","4",40,-0.799999999999955,-262.8,612,395,5093004,3,"6","target"
"1915","4",41,-3.5,0.299999999999955,188,-184,5097952,1,"c","centre"
"1916","4",41,-84.1,-31,112,24,5098084,2,"c","centre"
"1917","4",41,-9.79999999999995,15.4,880,156,5098984,3,"c","centre"
"1918","4",41,7.29999999999995,159.9,140,1068,5099156,4,"3","target"
"1919","4",41,9.60000000000002,-10.9,100,1240,5099288,5,"c","centre"
"1920","4",41,-2.60000000000002,229.5,144,1376,5099468,6,"3","target"
"1921","4",41,8.70000000000005,259.4,320,1536,5099804,7,"3","target"
"1922","4",42,0.700000000000045,5,1220,-1021,5106332,1,"c","centre"
"1923","4",42,-106,189.4,168,235,5106536,2,"d3","distracter"
"1924","4",42,188.6,127.3,132,443,5106708,3,"2","target"
"1925","4",42,229.2,126.7,428,587,5107148,4,"2","target"
"1926","4",43,2.5,3.10000000000002,1200,-1017,5111832,1,"c","centre"
"1927","4",43,-174.7,-42.5,80,211,5111940,2,"d4","distracter"
"1928","4",43,33.5,-305.9,120,339,5112108,3,"6","target"
"1929","4",43,0.899999999999977,-258,428,479,5112556,4,"6","target"
"1930","4",44,-6,11.6,1220,-1030,5117340,1,"c","centre"
"1931","4",44,76.5999999999999,189.5,128,222,5117500,2,"d2","distracter"
"1932","4",44,-189.8,133.7,196,386,5117732,3,"4","target"
"1933","4",44,-211,118.7,364,594,5118108,4,"4","target"
"1934","4",45,7.29999999999995,3.10000000000002,1192,-1016,5123476,1,"c","centre"
"1935","4",45,8.29999999999995,-241.8,100,208,5123608,2,"6","blank"
"1936","4",45,-32.6,239.2,136,360,5123796,3,"3","target"
"1937","4",46,-2.60000000000002,9.89999999999998,1260,-1022,5130356,1,"c","centre"
"1938","4",46,202.7,74,104,270,5130492,2,"2","target"
"1939","4",46,222.1,132.3,448,394,5130960,3,"2","target"
"1940","4",47,-1.70000000000005,8.60000000000002,40,-36,5135624,1,"c","centre"
"1941","4",47,0,21.2,1184,16,5136820,2,"c","centre"
"1942","4",47,-7.79999999999995,-271.9,160,1232,5137012,3,"6","target"
"1943","4",47,-6,-257.2,524,1404,5137548,4,"6","target"
"1944","4",48,4.60000000000002,6,420,-416,5142604,1,"c","centre"
"1945","4",48,1.20000000000005,136.3,336,28,5142964,2,"0","blank"
"1946","4",48,2.20000000000005,9.89999999999998,412,388,5143400,3,"c","centre"
"1947","4",48,-12.6,219.4,72,836,5143508,4,"3","blank"
"1948","4",48,-169.3,93.3,112,940,5143652,5,"4","target"
"1949","4",48,-207.6,114.2,516,1072,5144188,6,"4","target"
"1950","4",49,-6.10000000000002,8.10000000000002,1220,-1021,5149752,1,"c","centre"
"1951","4",49,-237.3,-97.8,168,235,5149956,2,"5","target"
"1952","4",49,-228.9,-133.6,388,415,5150356,3,"5","target"
"1953","4",49,-312.1,-1580.3,48,891,5150492,4,"0","blank"
"1954","4",50,-5.79999999999995,10.6,1228,-1022,5156576,1,"c","centre"
"1955","4",50,247,24.2,156,242,5156768,2,"d1","distracter"
"1956","4",50,232,129.5,548,426,5157344,3,"2","target"
"1957","4",51,-2.60000000000002,16.9,1188,-1018,5162608,1,"c","centre"
"1958","4",51,-241,-22.2,164,210,5162812,2,"d4","distracter"
"1959","4",51,-15.3,236.4,156,414,5163008,3,"3","target"
"1960","4",52,2.70000000000005,6.29999999999995,1252,-1021,5168836,1,"c","centre"
"1961","4",52,5.39999999999998,202.1,136,263,5169004,2,"3","blank"
"1962","4",52,126.9,-64.7,100,435,5169140,3,"0","blank"
"1963","4",52,207.3,-127.6,152,559,5169316,4,"1","target"
"1964","4",53,-3.39999999999998,10.2,1232,-1022,5178436,1,"c","centre"
"1965","4",53,196.9,16.9,60,246,5178532,2,"d1","distracter"
"1966","4",53,-310.4,-191.2,124,358,5178708,3,"0","blank"
"1967","4",53,-237.6,-124.8,476,506,5179208,4,"5","target"
"1968","4",54,-3.79999999999995,10.8,1204,-1021,5184924,1,"c","centre"
"1969","4",54,-227.3,-137.7,784,215,5185740,2,"5","target"
"1970","4",55,-1.60000000000002,6.89999999999998,1244,-1021,5192480,1,"c","centre"
"1971","4",55,-21.1,-276.3,156,255,5192668,2,"6","target"
"1972","4",56,-8,21.1,1216,-1022,5199372,1,"c","centre"
"1973","4",56,-43.7,201.5,116,226,5199520,2,"3","blank"
"1974","4",56,-97.7,203.6,160,362,5199700,3,"d3","distracter"
"1975","4",56,194.8,-189.2,128,566,5199872,4,"1","target"
"1976","4",56,217.1,-124,260,714,5200152,5,"1","target"
"1977","4",57,-1.70000000000005,13.1,1224,-1021,5205528,1,"c","centre"
"1978","4",57,-228.8,-128.5,736,239,5206300,2,"5","target"
"1979","4",58,0.600000000000023,10.1,1236,-1022,5212340,1,"c","centre"
"1980","4",58,215.9,-131,156,246,5212528,2,"1","target"
"1981","4",58,240.8,-121.6,540,418,5213084,3,"1","target"
"1982","4",59,3.39999999999998,9.20000000000005,1268,-1028,5220700,1,"c","centre"
"1983","4",59,204.5,-152.6,132,272,5220864,2,"1","target"
"1984","4",59,226.7,-133,564,416,5221440,3,"1","target"
"1985","4",60,8.39999999999998,12.8,1252,-1021,5229760,1,"c","centre"
"1986","4",60,203.1,121.2,148,263,5229940,2,"2","target"
"1987","4",60,234.1,126.8,556,419,5230504,3,"2","target"
"1988","4",61,-2.10000000000002,6.70000000000005,1248,-1021,5236372,1,"c","centre"
"1989","4",61,-198.2,128.3,156,267,5236568,2,"4","target"
"1990","4",61,-211.2,111.7,556,431,5237132,3,"4","target"
"1991","4",62,0.799999999999955,9.39999999999998,1208,-1021,5242568,1,"c","centre"
"1992","4",62,-26.8,213.9,148,219,5242748,2,"3","target"
"1993","4",62,-0.299999999999955,245.2,596,383,5243360,3,"3","target"
"1994","4",63,2.39999999999998,10.9,1228,-1021,5249120,1,"c","centre"
"1995","4",63,133.4,-223.2,160,239,5249312,2,"d6","distracter"
"1996","4",63,-171.4,119.3,140,447,5249500,3,"4","target"
"1997","4",63,-204.5,117.2,372,607,5249892,4,"4","target"
"1998","4",64,0.200000000000045,10.3,1248,-1017,5255244,1,"c","centre"
"1999","4",64,231.9,16.3,232,267,5255512,2,"d1","distracter"
"2000","4",64,222.7,-152,136,527,5255676,3,"1","target"
"2001","4",64,227.9,-129.4,316,675,5256004,4,"1","target"
"2002","4",65,2,7.29999999999995,1224,-1017,5260988,1,"c","centre"
"2003","4",65,135.4,148.8,140,235,5261156,2,"d2","distracter"
"2004","4",65,215.7,129.6,152,395,5261328,3,"2","target"
"2005","4",65,234.9,130,448,555,5261784,4,"2","target"
"2006","4",66,-1.89999999999998,9.89999999999998,1236,-1020,5268100,1,"c","centre"
"2007","4",66,165.3,107.7,112,248,5268244,2,"2","target"
"2008","4",66,231.8,126.6,588,380,5268852,3,"2","target"
"2009","4",67,-1.5,5.10000000000002,1220,-1021,5274464,1,"c","centre"
"2010","4",67,-194.6,106.3,172,231,5274668,2,"4","target"
"2011","4",67,-205.3,111.1,576,411,5275252,3,"4","target"
"2012","4",68,-8.10000000000002,0.399999999999977,68,-64,5279480,1,"c","centre"
"2013","4",68,-7.20000000000005,19.5,232,12,5279720,2,"c","centre"
"2014","4",68,-5.70000000000005,44.5,160,260,5279896,3,"c","centre"
"2015","4",68,1.39999999999998,12.8,716,432,5280624,4,"c","centre"
"2016","4",68,-204.4,-7.70000000000005,152,1180,5280808,5,"d4","distracter"
"2017","4",68,-209.6,-146.3,160,1356,5280992,6,"5","target"
"2018","4",68,-221,-132.5,388,1524,5281388,7,"5","target"
"2019","4",69,-8.79999999999995,13.9,1200,-1021,5288080,1,"c","centre"
"2020","4",69,-1.10000000000002,-253.5,776,211,5288888,2,"6","target"
"2021","4",70,-2.29999999999995,6.60000000000002,1240,-1022,5295740,1,"c","centre"
"2022","4",70,107.6,91.9,148,246,5295916,2,"0","blank"
"2023","4",70,13.2,240.3,192,426,5296140,3,"3","target"
"2024","4",71,-4.5,11,232,-228,5301416,1,"c","centre"
"2025","4",71,-19.3,60.2,232,28,5301672,2,"c","centre"
"2026","4",71,5.20000000000005,20.1,232,276,5301920,3,"c","centre"
"2027","4",71,5.10000000000002,109.2,460,532,5302404,4,"0","blank"
"2028","4",71,145.8,-227.4,148,1028,5302588,5,"d6","distracter"
"2029","4",71,218.4,-112.9,168,1200,5302780,6,"1","target"
"2030","4",71,234.7,-126,396,1376,5303184,7,"1","target"
"2031","4",72,0.299999999999955,5.10000000000002,812,-808,5307844,1,"c","centre"
"2032","4",72,0,15.9,412,16,5308268,2,"c","centre"
"2033","4",72,212.1,-140.2,152,460,5308452,3,"1","target"
"2034","4",72,232.3,-121.3,348,624,5308812,4,"1","target"
"2035","4",72,11.9,-681.6,152,1028,5309020,5,"0","blank"
"2036","4",73,-6.60000000000002,16.9,1224,-1021,5317656,1,"c","centre"
"2037","4",73,265.3,34.9,144,239,5317836,2,"d1","distracter"
"2038","4",73,229.8,141.2,540,411,5318404,3,"2","target"
"2039","4",74,0.5,12.7,1228,-1015,5323116,1,"c","centre"
"2040","4",74,-234.6,-137.4,424,245,5323572,2,"5","target"
"2041","4",74,-226.4,-130.4,296,677,5323876,3,"5","target"
"2042","4",75,1.29999999999995,2.79999999999995,1200,-1021,5329652,1,"c","centre"
"2043","4",75,-194.4,102.2,164,207,5329844,2,"4","target"
"2044","4",75,-210,111.4,600,379,5330452,3,"4","target"
"2045","4",76,6.39999999999998,-0.700000000000045,1180,-1021,5335964,1,"c","centre"
"2046","4",76,-228.7,-23.3,140,195,5336140,2,"d4","distracter"
"2047","4",76,-33.7,-244.7,164,371,5336340,3,"6","target"
"2048","4",76,-5.29999999999995,-259,408,547,5336760,4,"6","target"
"2049","4",77,-4.39999999999998,16.6,1228,-1015,5342668,1,"c","centre"
"2050","4",77,-49.4,207,124,245,5342824,2,"3","target"
"2051","4",77,2.70000000000005,251.4,580,385,5343420,3,"3","target"
"2052","4",78,6.60000000000002,12.8,1220,-1022,5349204,1,"c","centre"
"2053","4",78,232.9,112.4,164,234,5349404,2,"2","target"
"2054","4",78,241.4,131.5,516,410,5349932,3,"2","target"
"2055","4",79,-0.600000000000023,9.5,1200,-1020,5354920,1,"c","centre"
"2056","4",79,137.1,-242.9,132,216,5355088,2,"d6","distracter"
"2057","4",79,187.7,120.5,152,388,5355280,3,"2","target"
"2058","4",80,1.89999999999998,19.2,1212,-1021,5362048,1,"c","centre"
"2059","4",80,127.7,-214.7,148,223,5362228,2,"d6","distracter"
"2060","4",80,-170,123.8,144,419,5362420,3,"4","target"
"2061","4",81,0.5,16.7,1256,-1021,5369096,1,"c","centre"
"2062","4",81,-3.10000000000002,-263,752,267,5369880,2,"6","target"
"2063","4",82,1.10000000000002,17.4,788,-784,5377428,1,"c","centre"
"2064","4",82,1.60000000000002,243.7,180,44,5377648,2,"3","blank"
"2065","4",82,27.9,51.1,216,252,5377892,3,"c","centre"
"2066","4",82,-186.9,102.8,152,504,5378080,4,"4","target"
"2067","4",82,-210.3,122.8,532,672,5378628,5,"4","target"
"2068","4",83,25.4,71.7,144,32,5382736,1,"c","centre"
"2069","4",83,6.29999999999995,11,988,192,5383740,2,"c","centre"
"2070","4",83,-132,180.2,140,1212,5383912,3,"d3","distracter"
"2071","4",83,-197.9,-119.3,168,1388,5384116,4,"5","target"
"2072","4",83,-231.1,-141.4,176,1576,5384312,5,"5","target"
"2073","4",84,7.39999999999998,1.79999999999995,1204,-1018,5390796,1,"c","centre"
"2074","4",84,-211.4,26.8,196,218,5391024,2,"d4","distracter"
"2075","4",84,-215.3,115.2,556,442,5391608,3,"4","target"
"2076","4",85,7.60000000000002,13.1,256,-252,5397048,1,"c","centre"
"2077","4",85,-158.8,118.2,504,40,5397588,2,"4","blank"
"2078","4",85,-23.8,5.60000000000002,268,572,5397884,3,"c","centre"
"2079","4",85,-0.399999999999977,0.399999999999977,156,848,5398048,4,"c","centre"
"2080","4",85,8.39999999999998,211.2,176,1040,5398260,5,"3","target"
"2081","4",85,13.3,256.8,524,1236,5398804,6,"3","target"
"2082","4",86,2.20000000000005,15.1,1260,-1021,5405068,1,"c","centre"
"2083","4",86,198,-151.4,136,275,5405240,2,"1","target"
"2084","4",86,221.2,-128.9,344,423,5405596,3,"1","target"
"2085","4",87,8,5,468,-464,5410328,1,"c","centre"
"2086","4",87,-5.89999999999998,137,224,32,5410580,2,"0","blank"
"2087","4",87,5.10000000000002,7.39999999999998,508,284,5411116,3,"c","centre"
"2088","4",87,8.89999999999998,246.9,724,832,5411880,4,"3","target"
"2089","4",88,0.600000000000023,-1.39999999999998,1220,-1021,5418948,1,"c","centre"
"2090","4",88,25.1,211.6,68,235,5419052,2,"3","blank"
"2091","4",88,210.4,93.3,116,339,5419204,3,"2","target"
"2092","4",89,-5.10000000000002,3.29999999999995,1248,-1021,5431476,1,"c","centre"
"2093","4",89,64.5,188.4,100,263,5431612,2,"d2","distracter"
"2094","4",89,-202.7,129.8,212,399,5431860,3,"4","target"
"2095","4",89,-217.9,112.1,376,619,5432244,4,"4","target"
"2096","4",90,-2.20000000000005,7.20000000000005,1200,-1021,5437728,1,"c","centre"
