"observer","trial","x","y","dur","onset","n","aoi"
"2",2,-12.3,190.7,398,15030,34,"c"
"2",2,-156.2,128.5,148,15216,35,"c"
"2",2,33.8,209.4,258,15516,36,"c"
"2",2,4.39999999999998,223.4,251,15781,37,"c"
"2",2,38.1,204.6,252,16159,38,"c"
"2",2,-19.5,180.3,233,16416,39,"c"
"2",2,-146,-164.8,132,16603,40,"c"
"2",2,-122.2,-236.5,527,17155,41,"c"
"2",2,-96.2,-286.4,65,17524,42,"c"
"2",2,-101.6,-276,149,18762,43,"c"
"2",2,-410.3,-819.4,112,18935,44,"c"
"2",2,-587.3,-1191,199,19180,45,"c"
"2",2,-392.3,-1334.6,327,19541,46,"c"
"2",2,395.5,-1189.5,163,19774,47,"c"
"2",2,368.9,-1244.7,115,19899,48,"c"
"2",2,366.9,-1237,143,20049,49,"c"
"2",2,-209.1,-1264.7,97,20208,50,"c"
"2",2,421.8,-1198.9,238,20508,51,"c"
"2",2,349.9,-1219.1,223,20751,52,"c"
"2",2,469.5,-1203.9,145,20922,53,"c"
"2",2,-46.6,-25,112,21128,54,"c"
"2",2,-35.7,191.2,193,21368,55,"c"
"2",2,-1.5,207.1,355,21739,56,"c"
"2",2,155,-481.3,127,21935,57,"c"
"2",2,-42.8,-305.7,125,22102,58,"c"
"2",2,439.2,-1349.6,165,22354,59,"c"
"2",2,485.3,-1319.8,358,22729,60,"c"
"2",2,74.5,-723.2,121,22934,61,"c"
"2",2,433.5,-1240.2,132,23124,62,"c"
"2",2,418.4,-1274.9,281,23422,63,"c"
"2",2,356,-1283.7,224,23661,64,"c"
"2",2,472.5,-1234.8,291,23974,65,"c"
"2",2,-23.3,40.4,135,24281,66,"c"
"2",2,-107.9,-242.8,169,24501,67,"c"
"2",2,397.3,-1232.9,119,24702,68,"c"
"2",2,463.3,-1329.1,135,24861,69,"c"
"2",2,-15.3,7.39999999999998,83,25038,70,"c"
"2",2,2.29999999999995,210,188,25274,71,"c"
"2",2,-54.5,-223.1,129,25469,72,"c"
"2",2,-105.5,-270.1,217,25711,73,"c"
"2",2,14.3,-523.6,97,26939,74,"c"
"2",3,-13.5,-18.3,1454,0,1,"c"
"2",3,-228.8,99,738,787,2,"c"
"2",3,189.4,-769.3,23,904,3,"c"
"2",3,401.3,-1310.7,134,1093,4,"c"
"2",3,496.4,-1315.2,147,1264,5,"c"
"2",3,369.8,-1330.9,149,1436,6,"c"
"2",4,-18,-22.4,1391,0,1,"c"
"2",4,-251.2,-22.6,433,472,2,"c"
"2",4,-230.3,-111.1,362,859,3,"c"
"2",4,-251.6,-24.4,216,1109,4,"c"
"2",4,-337.3,-435.8,44,1301,5,"c"
"2",4,401.8,-1250.1,115,1501,6,"c"
"2",4,464.5,-1342.1,122,1647,7,"c"
"2",4,367.4,-1333.2,326,1992,8,"c"
"2",5,-24.3,-44.1,1447,0,1,"c"
"2",5,-215.9,93.6,896,923,2,"c"
"2",5,501.9,-1352,192,1248,3,"c"
"2",5,438.1,-1316,113,1380,4,"c"
"2",5,-315.6,-1328.3,210,1647,5,"c"
"2",5,-503,-1340.5,128,1807,6,"c"
"2",6,-17.8,-20.7,1492,0,1,"c"
"2",6,-218.6,102.4,370,410,2,"c"
"2",6,439.5,-1235.2,112,643,3,"c"
"2",6,489.5,-1364.2,134,803,4,"c"
"2",6,476.6,-1331.6,175,990,5,"c"
"2",6,-288.1,-1313.3,143,1190,6,"c"
"2",6,-329.3,-1340.7,164,1373,7,"c"
"2",7,-15.7,-19.8,2238,0,1,"c"
"2",7,-161.6,-108.6,331,377,2,"c"
"2",7,166.2,-1045.5,73,1920,3,"c"
"2",7,485.9,-1327,117,2088,4,"c"
"2",7,389.5,-1304.3,151,2260,5,"c"
"2",7,-350.1,-1278.8,152,2478,6,"c"
"2",7,-306.6,-1295.7,88,2588,7,"c"
"2",7,-460.3,-1298.6,166,2780,8,"c"
"2",7,373.6,-1279.8,303,3156,9,"c"
"2",7,-54.9,-241.6,149,3393,10,"c"
"2",7,-104.1,-247.5,191,3607,11,"c"
"2",7,421.1,-1321.6,145,3846,12,"c"
"2",7,508.5,-1306.1,51,3916,13,"c"
"2",7,-367,-1297.9,142,4119,14,"c"
"2",7,-337.9,-1325.1,151,4282,15,"c"
"2",8,-3.89999999999998,-25.7,1284,0,1,"c"
"2",8,139.8,-82,206,240,2,"c"
"2",8,225.2,-159.4,381,648,3,"c"
"2",8,350.6,-1381.2,143,894,4,"c"
"2",8,504.4,-1324.4,130,1047,5,"c"
"2",8,371.1,-1337.2,144,1213,6,"c"
"2",9,-14,-20.6,1397,0,1,"c"
"2",9,-4.20000000000005,196.4,196,249,2,"c"
"2",9,389.9,-1287.3,138,528,3,"c"
"2",9,464.8,-1313.6,252,800,4,"c"
"2",9,333.6,-1323.7,106,929,5,"c"
"2",10,-17.2,-14.2,1455,0,1,"c"
"2",10,205.6,-145,278,317,2,"c"
"2",10,130.1,-1117.3,71,553,3,"c"
"2",10,504.3,-1354.2,204,801,4,"c"
"2",10,449.9,-1306.3,69,884,5,"c"
"2",10,-279.9,-1331.4,174,1114,6,"c"
"2",10,-316,-1313.8,137,1270,7,"c"
"2",10,-476.5,-1319.2,178,1476,8,"c"
"2",10,112.8,-4,143,2645,9,"c"
"2",11,-14.9,-27.9,1240,0,1,"c"
"2",11,-185.9,81.2,140,177,2,"c"
"2",11,-232.1,101,224,423,3,"c"
"2",11,428.6,-1339.8,303,858,4,"c"
"2",11,361.8,-1342.7,114,987,5,"c"
"2",12,-8.70000000000005,-19.5,303,0,1,"c"
"2",12,-21,-40.4,281,438,2,"c"
"2",12,-8.10000000000002,5.5,183,787,3,"c"
"2",12,-29.3,-49.5,189,998,4,"c"
"2",12,197.6,-48.9,212,1249,5,"c"
"2",12,-200.2,77.2,200,1507,6,"c"
"2",12,224.2,-29.7,228,1795,7,"c"
"2",12,307,-1204.5,103,2021,8,"c"
"2",12,416.6,-1368.5,139,2187,9,"c"
"2",12,363.6,-1343.7,149,2348,10,"c"
"2",12,494.4,-1314,227,2598,11,"c"
"2",12,260.1,-63.1,209,3694,12,"c"
"2",13,-4,-0.899999999999977,53,0,1,"c"
"2",13,-46.4,-7,177,199,2,"c"
"2",13,0,-21.4,1275,1496,3,"c"
"2",13,215.9,-151.1,804,2343,4,"c"
"2",13,193,-798.7,97,2520,5,"c"
"2",13,439,-1353.5,186,2769,6,"c"
"2",13,469.9,-1298.6,151,2936,7,"c"
"2",13,348.3,-1305.4,228,3187,8,"c"
"2",13,465.7,-1296.5,190,3399,9,"c"
"2",13,331,-1302,159,3583,10,"c"
"2",13,273.1,-470.4,101,4618,11,"c"
"2",13,408.9,-1100.4,129,4806,12,"c"
"2",13,404.6,-1259.1,247,5079,13,"c"
"2",14,-0.799999999999955,-20.6,1285,0,1,"c"
"2",14,94.0999999999999,-56.4,137,158,2,"c"
"2",14,221.2,-154.6,180,370,3,"c"
"2",14,379.7,-1317.9,312,797,4,"c"
"2",14,-383,-1372.5,192,1059,5,"c"
"2",14,-362.2,-1343.9,70,1139,6,"c"
"2",14,-484.6,-1326.7,141,1305,7,"c"
"2",15,-6.29999999999995,-15.6,1558,0,1,"c"
"2",15,36.5,-148.9,120,161,2,"c"
"2",15,127.2,-236.8,126,315,3,"c"
"2",15,259.3,-1119.8,83,551,4,"c"
"2",15,390,-1321.3,166,746,5,"c"
"2",15,436.3,-1327.5,141,901,6,"c"
"2",15,258,-1328.3,33,961,7,"c"
"2",15,-253,-1317,180,1202,8,"c"
"2",15,-311.6,-1317.8,148,1368,9,"c"
"2",15,-477.7,-1323.6,142,1539,10,"c"
"2",15,-321.3,-1327.1,169,1735,11,"c"
"2",15,-95.3,-502.7,154,2715,12,"c"
"2",15,-130.2,-382.4,150,2894,13,"c"
"2",16,-10.6,-15.6,1772,0,1,"c"
"2",16,-22.8,-277.4,225,276,2,"c"
"2",16,217.5,-1237.8,129,497,3,"c"
"2",16,432.8,-1331.5,148,677,4,"c"
"2",16,356.5,-1327.4,197,891,5,"c"
"2",16,473.1,-1308.3,145,1059,6,"c"
"2",16,355.4,-1316.5,103,1186,7,"c"
"2",16,215.3,-197.6,158,2342,8,"c"
"2",17,-10.7,-10.2,1619,0,1,"c"
"2",17,204,82.4,140,176,2,"c"
"2",17,261.3,-1284.9,147,479,3,"c"
"2",17,439.7,-1308.6,192,697,4,"c"
"2",17,488.5,-1327.3,184,899,5,"c"
"2",17,348.8,-1302.3,472,1395,6,"c"
"2",17,229.8,-81.2,102,1592,7,"c"
"2",17,209,95.6,61,1701,8,"c"
"2",17,-202.7,-1134.6,105,1968,9,"c"
"2",17,-309.6,-1321.8,245,2239,10,"c"
"2",17,-535,-1351.7,179,2451,11,"c"
"2",18,-0.200000000000045,-5.60000000000002,1310,0,1,"c"
"2",18,-38.8,-26.3,259,279,2,"c"
"2",18,201.6,-165.9,422,742,3,"c"
"2",18,224.7,-147.4,204,962,4,"c"
"2",18,398.4,-1436.9,155,1239,5,"c"
"2",18,460.2,-1315.6,139,1402,6,"c"
"2",18,333.4,-1331.6,113,1538,7,"c"
"2",18,-289.6,-1326.9,184,1778,8,"c"
"2",18,-484,-1312.9,965,2772,9,"c"
"2",18,163.4,-96,178,3049,10,"c"
"2",18,211.6,-148.1,120,3194,11,"c"
"2",18,107.1,-1293.8,121,3456,12,"c"
"2",18,403.6,-1339.3,158,3649,13,"c"
"2",18,353.2,-1311.9,1031,4693,14,"c"
"2",18,-262.3,-1274.4,150,4898,15,"c"
"2",18,-436.2,-1265.2,209,5136,16,"c"
"2",18,-475.8,-1261,543,5695,17,"c"
"2",19,-0.700000000000045,-15.2,45,0,1,"c"
"2",19,-19.5,-8.70000000000005,475,608,2,"c"
"2",19,-3.39999999999998,-10.2,953,1570,3,"c"
"2",19,-154.9,-1372.2,91,1824,4,"c"
"2",19,410.1,-1299,139,2024,5,"c"
"2",19,432.9,-1321.7,127,2163,6,"c"
"2",19,-314.7,-1324.8,174,2405,7,"c"
"2",19,-460.2,-1321.5,134,2567,8,"c"
"2",20,-5.5,-25.7,1884,0,1,"c"
"2",20,230.6,-88.2,89,154,2,"c"
"2",20,425.9,-1313.1,267,539,3,"c"
"2",20,345.6,-1333.8,51,610,4,"c"
"2",20,-310.4,-1376.3,177,843,5,"c"
"2",20,-413.1,-1314.9,165,1031,6,"c"
"2",20,-486.9,-1326.9,331,1382,7,"c"
"2",21,-0.899999999999977,-10.7,908,0,1,"c"
"2",21,-18.8,-5.20000000000005,712,720,2,"c"
"2",21,-413.3,-352,88,881,3,"c"
"2",21,-274.9,-182.7,116,1053,4,"c"
"2",21,250.1,-1447.7,129,1315,5,"c"
"2",21,438.7,-1301.4,180,1524,6,"c"
"2",21,413.3,-1326,148,1682,7,"c"
"2",21,376.3,-1317.5,483,2175,8,"c"
"2",21,-129.3,-532.8,131,2378,9,"c"
"2",21,-334.2,-1153.8,84,2551,10,"c"
"2",21,-322.7,-1242.2,122,2699,11,"c"
"2",21,-369.9,-1284.1,144,2857,12,"c"
"2",21,340.2,-1198.8,163,3085,13,"c"
"2",21,341,-1191.4,31,3132,14,"c"
"2",21,383.5,-1196.6,150,3302,15,"c"
"2",22,-10.6,-23.5,1940,0,1,"c"
"2",22,195.1,50.8,310,344,2,"c"
"2",22,200.5,87.7,216,577,3,"c"
"2",22,249.8,-758.3,74,761,4,"c"
"2",22,217.7,-1295,123,936,5,"c"
"2",22,456.2,-1354,133,1096,6,"c"
"2",22,377.4,-1330.4,355,1470,7,"c"
"2",23,2,-14.7,924,0,1,"c"
"2",23,3.70000000000005,-2.29999999999995,683,787,2,"c"
"2",23,303.3,-1134.5,135,1037,3,"c"
"2",23,419.1,-1330,146,1213,4,"c"
"2",23,359,-1343.5,102,1330,5,"c"
"2",23,-361.3,-1371.4,232,1620,6,"c"
"2",23,-461.1,-1329.3,176,1817,7,"c"
"2",24,2,-12.4,28,0,1,"c"
"2",24,-38.1,-12.5,215,221,2,"c"
"2",24,5,-10.2,896,1135,3,"c"
"2",24,-59.7,50.6,528,1686,4,"c"
"2",24,230.1,-134.2,441,2180,5,"c"
"2",24,205.1,-147.6,523,2717,6,"c"
"2",24,-95.2,127.2,123,2887,7,"c"
"2",24,-120.9,182.3,88,2996,8,"c"
"2",24,213.3,-177,270,3326,9,"c"
"2",24,305.4,-1358.9,162,3596,10,"c"
"2",24,409.5,-1335.2,400,4022,11,"c"
"2",25,3,-10.7,1980,0,1,"c"
"2",25,119.1,37.9,77,101,2,"c"
"2",25,278.5,-1154.9,132,395,3,"c"
"2",25,404,-1329.7,169,595,4,"c"
"2",25,275.7,-1343.3,52,670,5,"c"
"2",25,-353.4,-1349.6,208,931,6,"c"
"2",25,-456.5,-1326.8,154,1110,7,"c"
"2",25,-295,-1325.1,234,1370,8,"c"
"2",25,-541.3,-594,166,2936,9,"c"
"2",25,-539.3,-585.5,25,3015,10,"c"
"2",26,-15.2,-15.2,360,0,1,"c"
"2",26,3.70000000000005,5.70000000000005,233,415,2,"c"
"2",26,-34.6,-19.5,209,643,3,"c"
"2",26,-3.10000000000002,-15.9,535,1197,4,"c"
"2",26,328.8,-1089.5,115,1428,5,"c"
"2",26,426.6,-1311.2,137,1603,6,"c"
"2",26,342.9,-1357.6,166,1790,7,"c"
"2",26,415.2,-1328.1,74,1879,8,"c"
"2",26,-304.7,-1340,242,2179,9,"c"
"2",26,-475.5,-1343.3,135,2344,10,"c"
"2",27,5.10000000000002,-7.39999999999998,1242,0,1,"c"
"2",27,89.8,105.3,127,165,2,"c"
"2",27,128,186.6,206,398,3,"c"
"2",27,224.8,-109.6,164,618,4,"c"
"2",27,136.5,106.4,160,827,5,"c"
"2",27,126.1,174.8,209,1060,6,"c"
"2",27,281.7,-282.8,84,1202,7,"c"
"2",27,234.2,-173.8,213,1442,8,"c"
"2",27,62.8,-1369.9,161,1762,9,"c"
"2",27,-308,-1353.3,223,2028,10,"c"
"2",27,106.8,113.2,118,2253,11,"c"
"2",27,148,181.6,233,2523,12,"c"
"2",27,260.5,-164.1,239,2822,13,"c"
"2",27,239.1,-134.6,131,2970,14,"c"
"2",27,150.2,151.8,279,3303,15,"c"
"2",27,126.6,170.9,143,3464,16,"c"
"2",27,-183.2,-1296,163,3779,17,"c"
"2",27,-296.2,-1357.2,205,4006,18,"c"
"2",27,394.7,-1296.6,232,4292,19,"c"
"2",27,495.5,-1229.1,117,4443,20,"c"
"2",27,411.5,-1234.2,110,4581,21,"c"
"2",28,-2.29999999999995,-10.9,1794,0,1,"c"
"2",28,81.2,-988.3,114,288,2,"c"
"2",28,447.2,-1318.1,171,516,3,"c"
"2",28,363.9,-1329.8,91,626,4,"c"
"2",28,-354.3,-1318.8,197,881,5,"c"
"2",28,-465.7,-1329.1,166,1071,6,"c"
"2",28,-490.2,-1325.6,516,1602,7,"c"
"2",28,-181.1,-502.1,237,3073,8,"c"
"2",28,1.20000000000005,-241.3,106,3237,9,"c"
"2",28,-215.1,-1137.2,140,3458,10,"c"
"2",28,-335.8,-1341.5,417,3908,11,"c"
"2",28,-1.39999999999998,-311.1,177,4179,12,"c"
"2",28,252.5,-15.7,353,4576,13,"c"
"2",28,-252,-1084.5,126,4901,14,"c"
"2",28,-313.6,-1362.5,192,5126,15,"c"
"2",28,-457,-1318.7,60,5210,16,"c"
"2",28,-475.1,-1173.8,197,5508,17,"c"
"2",29,-1.79999999999995,-13.3,1852,0,1,"c"
"2",29,77.3,-1272.4,131,354,2,"c"
"2",29,419.9,-1321.3,146,543,3,"c"
"2",29,357.2,-1324.9,95,654,4,"c"
"2",29,-350.2,-1322.3,277,999,5,"c"
"2",29,-496.4,-1331.7,202,1228,6,"c"
"2",30,-7.79999999999995,-23.2,1475,0,1,"c"
"2",30,-2.10000000000002,-351,60,119,2,"c"
"2",30,-157,-1524.8,88,325,3,"c"
"2",30,405.5,-1352.2,219,593,4,"c"
"2",30,338.1,-1343.6,29,641,5,"c"
"2",30,-344.2,-1378.3,165,862,6,"c"
"2",30,-467,-1328.1,82,970,7,"c"
"2",31,-3.39999999999998,-3.70000000000005,1715,0,1,"c"
"2",31,198.1,-121.4,194,238,2,"c"
"2",31,-332.3,-1554.7,174,622,3,"c"
"2",31,-371.4,-1340.5,155,807,4,"c"
"2",31,-472,-1333.3,274,1104,5,"c"
"2",32,-9.70000000000005,-11.3,1616,0,1,"c"
"2",32,-635.4,-1360.7,118,292,2,"c"
"2",32,-425.3,-1500.6,114,762,3,"c"
"2",32,-384.7,-1298.2,151,941,4,"c"
"2",32,-457.9,-1328.5,137,1100,5,"c"
"2",33,-15.7,-16.4,1509,0,1,"c"
"2",33,215,60.4,181,213,2,"c"
"2",33,428.9,-1028.7,92,410,3,"c"
"2",33,444.8,-1278.6,148,593,4,"c"
"2",33,364.5,-1322.9,266,878,5,"c"
"2",34,6.20000000000005,-9.79999999999995,1643,0,1,"c"
"2",34,-300.5,-1578.6,57,271,2,"c"
"2",34,244.7,-1434.3,109,439,3,"c"
"2",34,418.4,-1324.8,152,618,4,"c"
"2",34,348.2,-1333.1,144,781,5,"c"
"2",34,445.1,-1266.7,193,1002,6,"c"
"2",34,-213.6,-1298.7,101,1200,7,"c"
"2",34,-491.9,-1226.9,128,1492,8,"c"
"2",35,-2.70000000000005,-14.7,1569,0,1,"c"
"2",35,315.9,-1356.2,206,353,2,"c"
"2",35,404.1,-1325,178,553,3,"c"
"2",35,379.1,-1335.6,155,717,4,"c"
"2",36,-10.2,-18.2,1440,0,1,"c"
"2",36,225.3,47.8,54,95,2,"c"
"2",36,322,-1069.1,114,337,3,"c"
"2",36,368.7,-1304.8,158,521,4,"c"
"2",36,364.7,-1339.9,304,836,5,"c"
"2",36,-284,-1353.4,173,1063,6,"c"
"2",36,-447.1,-1312.6,191,1278,7,"c"
"2",37,-1.89999999999998,-21.4,1288,0,1,"c"
"2",37,77.4000000000001,-80,158,181,2,"c"
"2",37,231.4,-131.8,316,528,3,"c"
"2",37,344.5,-1331,176,850,4,"c"
"2",37,449.5,-1351.9,150,1023,5,"c"
"2",37,393.9,-1345.9,251,1284,6,"c"
"2",37,-315.5,-1350.8,163,1505,7,"c"
"2",37,-462.9,-1334.9,145,1677,8,"c"
"2",38,11.3,-9.20000000000005,1457,0,1,"c"
"2",38,-198,99.9,131,166,2,"c"
"2",38,167.4,-1200.9,126,427,3,"c"
"2",38,463.5,-1324.8,138,604,4,"c"
"2",38,391.2,-1338.4,95,718,5,"c"
"2",38,-336.4,-1341,169,945,6,"c"
"2",38,-475,-1344.3,89,1060,7,"c"
"2",39,6.70000000000005,-22,1962,0,1,"c"
"2",39,129.4,50.9,119,153,2,"c"
"2",39,118.2,160.8,165,359,3,"c"
"2",39,206.7,-1307.1,154,692,4,"c"
"2",39,458.3,-1346.1,127,859,5,"c"
"2",39,370,-1335.9,104,982,6,"c"
"2",39,-302.2,-1340.5,177,1224,7,"c"
"2",39,-479.6,-1324.6,158,1412,8,"c"
"2",40,8.29999999999995,-15.3,1774,0,1,"c"
"2",40,149.6,-1145.4,137,258,2,"c"
"2",40,348.8,-1366.1,168,467,3,"c"
"2",40,379.6,-1350.7,62,540,4,"c"
"2",40,-357.6,-1355.8,167,765,5,"c"
"2",40,-488.9,-1327.9,358,1146,6,"c"
"2",40,-170.4,-114.2,145,2671,7,"c"
"2",41,3.29999999999995,-16.5,1849,0,1,"c"
"2",41,-137.6,-243.6,259,303,2,"c"
"2",41,-401.4,-1550.1,168,624,3,"c"
"2",41,464.3,-1282.1,259,1332,4,"c"
"2",42,4.5,1.70000000000005,1249,0,1,"c"
"2",42,-179.1,4.5,474,509,2,"c"
"2",42,-247.6,2,140,667,3,"c"
"2",42,302.1,-1015.9,99,922,4,"c"
"2",42,366.9,-1313.3,172,1132,5,"c"
"2",42,417,-1338.8,301,1449,6,"c"
"2",43,9.20000000000005,-6.5,64,0,1,"c"
"2",43,-25.9,-27.7,266,288,2,"c"
"2",43,1.60000000000002,-8.79999999999995,941,1243,3,"c"
"2",43,-165.8,28.5,153,1431,4,"c"
"2",43,-225.3,96.2,101,1556,5,"c"
"2",43,214.9,-746.4,70,1713,6,"c"
"2",43,434.1,-1342.8,214,1985,7,"c"
"2",43,378.5,-1343.5,152,2151,8,"c"
"2",43,456.1,-1319.6,178,2346,9,"c"
"2",44,-7.89999999999998,-25,1494,0,1,"c"
"2",44,455.4,-1324.1,198,341,2,"c"
"2",44,367.2,-1341.6,99,461,3,"c"
"2",44,-322.6,-1348.5,268,784,4,"c"
"2",44,-472.6,-1340.1,114,924,5,"c"
"2",45,-11.7,-18,1256,0,1,"c"
"2",45,-224.5,-122.7,74,121,2,"c"
"2",45,-291.6,-1296.1,108,378,3,"c"
"2",45,366.6,-1317.4,274,717,4,"c"
"2",45,-411,-1313.3,159,945,5,"c"
"2",45,-339.4,-1336,107,1072,6,"c"
"2",46,1.20000000000005,-19,1295,0,1,"c"
"2",46,-138.1,-44.3,82,114,2,"c"
"2",46,-710.9,-1346.2,101,366,3,"c"
"2",46,141.7,-1315.2,101,527,4,"c"
"2",46,440.7,-1325.2,187,742,5,"c"
"2",47,-1,-14.6,1245,0,1,"c"
"2",47,-469,-1454.4,138,1192,2,"c"
"2",47,-381.3,-1312.2,163,1382,3,"c"
"2",47,-418.4,-1314.1,30,1420,4,"c"
"2",47,350.4,-1312.1,211,1697,5,"c"
"2",48,4.5,-1.70000000000005,1227,0,1,"c"
"2",48,227.8,-81.8,270,308,2,"c"
"2",48,362.3,-1285.9,166,1504,3,"c"
"2",48,478.6,-1280.3,199,1729,4,"c"
"2",49,24.6,-3.70000000000005,318,0,1,"c"
"2",49,4.89999999999998,-9.89999999999998,1176,1186,2,"c"
"2",50,-1.39999999999998,-2.70000000000005,1217,0,1,"c"
"2",50,-193.2,-14.8,94,129,2,"c"
"2",50,405.3,-1243.7,150,1236,3,"c"
"2",50,504.5,-1290.4,150,1411,4,"c"
"2",50,386.7,-1294.3,153,1587,5,"c"
"2",50,-243.3,-1296.2,153,1802,6,"c"
"2",50,-389.3,-1310,154,1982,7,"c"
"2",50,-453,-1286.5,217,2217,8,"c"
"2",50,430.5,-1258.6,240,2522,9,"c"
"2",50,358.3,-1257.4,82,2625,10,"c"
"2",51,1.79999999999995,-0.700000000000045,60,0,1,"c"
"2",51,-3.79999999999995,-19,361,371,2,"c"
"2",51,7.70000000000005,-3.39999999999998,717,1097,3,"c"
"2",51,-165.6,74.5,238,1371,4,"c"
"2",51,-465.5,-1484.6,98,1634,5,"c"
"2",51,-324,-1402.9,186,2075,6,"c"
"2",51,-326,-1328.2,153,2245,7,"c"
"2",51,405.6,-1261.5,258,2571,8,"c"
"2",52,0.700000000000045,2.89999999999998,1396,0,1,"c"
"2",52,-261,-265.4,130,171,2,"c"
"2",52,47.5,-1466.9,110,651,3,"c"
"2",52,489,-1347.6,133,831,4,"c"
"2",52,409.2,-1295.5,164,1012,5,"c"
"2",52,-344.5,-1313.8,300,1386,6,"c"
"2",52,375.5,-1208.6,530,2012,7,"c"
"2",52,422.5,-1227.9,86,2117,8,"c"
"2",52,-179,-32.6,125,2575,9,"c"
"2",52,-186.8,-125.1,99,2711,10,"c"
"2",53,-8.60000000000002,-4.60000000000002,1401,0,1,"c"
"2",53,507.3,-1226.7,173,324,2,"c"
"2",53,438.5,-1330.5,149,497,3,"c"
"2",53,-419.5,-1387.8,189,752,4,"c"
"2",54,1.60000000000002,-10.2,1338,0,1,"c"
"2",54,355.5,-1078.3,150,288,2,"c"
"2",54,446.2,-1295.1,168,486,3,"c"
"2",54,378,-1342.1,119,625,4,"c"
"2",55,-5.10000000000002,-0.899999999999977,1268,0,1,"c"
"2",55,158.7,-77.7,47,85,2,"c"
"2",55,-662.7,-1436.6,20,316,3,"c"
"2",55,-364.6,-1296.5,241,1722,4,"c"
"2",55,-426.3,-1285.8,183,1923,5,"c"
"2",56,-20.7,2.29999999999995,1292,0,1,"c"
"2",56,149.1,-154.4,84,125,2,"c"
"2",56,-151.5,30.1,118,3063,3,"c"
"2",57,4.39999999999998,-5.60000000000002,1243,0,1,"c"
"2",57,124.3,-214.8,130,175,2,"c"
"2",57,222.7,-144.9,185,392,3,"c"
"2",57,-256.2,-1359.5,213,1084,4,"c"
"2",57,-313.7,-1333,89,1187,5,"c"
"2",57,402.3,-1300.9,195,1448,6,"c"
"2",57,367.8,-1287.7,223,1680,7,"c"
"2",58,-6,1.29999999999995,1035,0,1,"c"
"2",58,92.3,117.1,127,162,2,"c"
"2",58,123.5,211.8,339,528,3,"c"
"2",58,198.4,-1195.9,132,808,4,"c"
"2",58,386.5,-1335.2,144,982,5,"c"
"2",58,-288.5,-1386.4,253,1289,6,"c"
"2",58,-313.7,-1351.4,128,1430,7,"c"
"2",58,-491.6,-1332.9,188,1646,8,"c"
"2",59,-20.9,-6.29999999999995,1266,0,1,"c"
"2",59,-184.9,-82,83,128,2,"c"
"2",59,-558.1,-1497.5,255,548,3,"c"
"2",59,-423.5,-1340.8,181,755,4,"c"
"2",59,395.8,-1329.8,315,1141,5,"c"
"2",60,4.20000000000005,-2.10000000000002,1295,0,1,"c"
"2",60,-123.7,137.1,149,184,2,"c"
"2",60,-198.4,101.4,259,466,3,"c"
"2",60,225.3,-728.2,100,709,4,"c"
"2",60,473.8,-1298,149,924,5,"c"
"2",60,398,-1351.5,322,1264,6,"c"
"2",61,-1.29999999999995,-12.7,1527,0,1,"c"
"2",61,167.1,-1395.4,175,376,2,"c"
"2",61,363.8,-1333.8,291,697,3,"c"
"2",61,-291.1,-1319.6,247,1009,4,"c"
"2",61,343.1,-1314.6,215,1289,5,"c"
"2",61,379.5,-1289.3,168,1477,6,"c"
"2",62,-1.70000000000005,-14.8,4293,0,1,"c"
"2",62,291.6,-1211.3,155,315,2,"c"
"2",62,388.9,-1322.5,153,495,3,"c"
"2",62,343.5,-1324.3,216,724,4,"c"
"2",63,0.100000000000023,-7.20000000000005,1441,0,1,"c"
"2",63,480,-1015.6,118,240,2,"c"
"2",63,499.8,-1264.9,139,412,3,"c"
"2",63,372.7,-1337.9,96,533,4,"c"
"2",63,-364.2,-1365.5,229,820,5,"c"
"2",64,-7.29999999999995,-21.5,1541,0,1,"c"
"2",64,251,-148.4,247,295,2,"c"
"2",64,311.3,-926.3,90,526,3,"c"
"2",64,384.4,-1326.5,239,810,4,"c"
"2",64,356,-1346.3,121,940,5,"c"
"2",64,-415.5,-1348.4,234,1236,6,"c"
"2",64,-493.8,-1351.8,74,1334,7,"c"
"2",65,-3.79999999999995,-4.60000000000002,2366,0,1,"c"
"2",65,126.3,-1380.9,179,332,2,"c"
"2",65,340.4,-1352.8,179,536,3,"c"
"2",65,386.7,-1336.4,138,688,4,"c"
"2",66,-6.89999999999998,-6.5,1563,0,1,"c"
"2",66,221.1,-1260.1,149,272,2,"c"
"2",66,386.7,-1356.2,353,651,3,"c"
"2",66,488.7,-1332.1,69,742,4,"c"
"2",67,11,-0.799999999999955,1480,0,1,"c"
"2",67,-611.5,-1275.4,71,264,2,"c"
"2",67,168.1,-1420.8,128,461,3,"c"
"2",67,442.9,-1323.6,165,670,4,"c"
"2",67,399.9,-1338.1,105,786,5,"c"
"2",67,-311.6,-1348.1,198,1039,6,"c"
"2",67,-476.9,-1352.9,132,1199,7,"c"
"2",68,11.5,-1.5,1412,0,1,"c"
"2",68,-1040,-1069.4,102,310,2,"c"
"2",68,-290.1,-1293.5,298,670,3,"c"
"2",68,-349.4,-1345.1,282,969,4,"c"
"2",68,334.6,-1290,196,1222,5,"c"
"2",68,373.7,-1299.3,241,1484,6,"c"
"2",68,44.9,178.7,166,1757,7,"c"
"2",68,297.8,-1087.6,106,2020,8,"c"
"2",68,323.7,-1255.4,106,2153,9,"c"
"2",68,369.6,-1338.5,205,2377,10,"c"
