"observer","trial","x","y","dur","n","aoi","aoi2"
"2",491,4.70000000000005,30.1,436,3,"c","centre"
"2",492,32,6.10000000000002,1232,1,"c","centre"
"2",492,246.3,-127,196,2,"1","target"
"2",493,43.4,18.3,776,1,"c","centre"
"2",493,69.7,1.10000000000002,476,2,"c","centre"
"2",494,46.6,-9.29999999999995,1464,1,"c","centre"
"2",494,225.1,-95.3,192,2,"1","target"
"2",495,26.5,28.3,616,1,"c","centre"
"2",495,37.5,33,188,2,"c","centre"
"2",495,20.9,16.6,384,3,"c","centre"
"2",495,127.7,167.9,136,4,"d2","distracter"
"2",495,223.7,116,308,5,"2","target"
"2",496,18.3,20,360,1,"c","centre"
"2",496,77.3,21.6,164,2,"c","centre"
"2",496,30.8,4.79999999999995,660,3,"c","centre"
"2",496,33.1,-211,460,4,"6","target"
"2",497,54.6,31.2,524,1,"c","centre"
"2",497,51.5,0.100000000000023,244,2,"c","centre"
"2",497,87.8,-89.4,460,3,"0","blank"
"2",497,-137.9,79.8,124,4,"4","target"
"2",498,42.7,39,308,1,"c","centre"
"2",498,-4,96.2,676,2,"c","centre"
"2",498,-118.9,-52.8,292,3,"0","blank"
"2",499,31.4,16.4,636,1,"c","centre"
"2",499,49.2,-48.6,596,2,"c","centre"
"2",500,25.2,38.9,480,1,"c","centre"
"2",500,47.4,6.5,376,2,"c","centre"
"2",500,32.9,-18,316,3,"c","centre"
"2",500,139.8,141.1,140,4,"d2","distracter"
"2",501,20.4,43.8,604,1,"c","centre"
"2",501,18,29.9,596,2,"c","centre"
"2",502,18.4,13.7,1224,1,"c","centre"
"2",503,30,-2.29999999999995,1188,1,"c","centre"
"2",503,262.1,-14.6,220,2,"d1","distracter"
"2",504,43.6,7.60000000000002,1228,1,"c","centre"
"2",505,31.5,-4.20000000000005,1196,1,"c","centre"
"2",505,259.5,-17.7,132,2,"d1","distracter"
"2",505,47.6,-206.1,272,3,"6","target"
"2",505,28.2,-230.1,300,4,"6","target"
"2",506,54.1,14.5,268,1,"c","centre"
"2",506,31.8,28,944,2,"c","centre"
"2",506,37.6,-225.4,488,3,"6","target"
"2",507,6.10000000000002,22.2,1204,1,"c","centre"
"2",507,-83.6,213.5,132,2,"d3","distracter"
"2",508,30,28.4,596,1,"c","centre"
"2",508,44.1,4.5,624,2,"c","centre"
"2",508,3.10000000000002,-172.3,156,3,"6","target"
"2",508,29.2,-221.6,172,4,"6","target"
"2",509,35.7,19.6,96,1,"c","centre"
"2",509,28.5,68.7,196,2,"c","centre"
"2",509,34.9,-7.60000000000002,1008,3,"c","centre"
"2",510,26,4.70000000000005,1192,1,"c","centre"
"2",510,139.3,172.3,108,2,"d2","distracter"
"2",510,-177.4,-95.2,204,3,"5","target"
"2",511,34.3,11.3,196,1,"c","centre"
"2",511,42.9,50.9,308,2,"c","centre"
"2",511,26.2,14.4,520,3,"c","centre"
"2",511,-172.8,125.7,176,4,"4","target"
"2",511,-193.3,132,220,5,"4","target"
"2",512,36.2,2.70000000000005,1216,1,"c","centre"
"2",513,44.7,23.4,1268,1,"c","centre"
"2",513,44.5,-231.1,1016,2,"6","target"
"2",513,59.8,-206.8,156,3,"d6","blank"
"2",513,30.6,-231.1,616,4,"6","target"
"2",514,27.3,37.9,708,1,"c","centre"
"2",514,17,-0.100000000000023,460,2,"c","centre"
"2",514,-201.5,6,128,3,"d4","distracter"
"2",514,15,215.2,148,4,"3","target"
"2",515,57.4,15.1,252,1,"c","centre"
"2",515,33.4,54.4,336,2,"c","centre"
"2",515,60,14.4,232,3,"c","centre"
"2",515,46.5,-47.6,352,4,"c","centre"
"2",515,-199.2,-6.10000000000002,164,5,"d4","distracter"
"2",515,-172.6,-146.6,236,6,"5","target"
"2",516,38.5,8.70000000000005,1232,1,"c","centre"
"2",516,215.8,92.9,140,2,"2","target"
"2",517,22.6,28.9,440,1,"c","centre"
"2",517,30.9,19.6,884,2,"c","centre"
"2",517,192.1,112.7,132,3,"2","target"
"2",518,34.4,47.6,660,1,"c","centre"
"2",518,14.1,-37.2,552,2,"c","centre"
"2",519,46.2,2.60000000000002,1220,1,"c","centre"
"2",520,95.3,44.3,148,1,"0","blank"
"2",520,95,208.6,432,2,"d2","blank"
"2",520,24.1,8.89999999999998,372,3,"c","centre"
"2",520,-228.7,6.29999999999995,140,4,"d4","distracter"
"2",521,13.7,21.6,1204,1,"c","centre"
"2",521,146.6,-176.2,172,2,"d6","distracter"
"2",522,27.2,24.6,1224,1,"c","centre"
"2",523,32.7,89.2,676,1,"c","centre"
"2",523,37.2,64.8,600,2,"c","centre"
"2",524,28.6,14.3,1216,1,"c","centre"
"2",524,213.8,93.9,164,2,"2","target"
"2",525,26.8,17.8,352,1,"c","centre"
"2",525,40.8,9.20000000000005,820,2,"c","centre"
"2",525,127.4,179.3,152,3,"d2","distracter"
"2",526,6.70000000000005,9.29999999999995,652,1,"c","centre"
"2",526,24.2,1.70000000000005,568,2,"c","centre"
"2",527,34.3,-5.20000000000005,256,1,"c","centre"
"2",527,13.7,12.1,260,2,"c","centre"
"2",527,33,-13,688,3,"c","centre"
"2",527,-168.8,123.6,152,4,"4","target"
"2",527,-195.5,128.8,264,5,"4","target"
"2",528,41.6,6.70000000000005,1240,1,"c","centre"
"2",529,24.8,-9.10000000000002,1236,1,"c","centre"
"2",530,27.4,-3,1236,1,"c","centre"
"2",530,-49.6,-143.8,172,2,"0","blank"
"2",530,-172.6,-132,552,3,"5","target"
"2",531,19.7,15.8,1172,1,"c","centre"
"2",531,116.4,184.1,140,2,"d2","distracter"
"2",532,20.9,3.39999999999998,1228,1,"c","centre"
"2",533,44,-10.3,68,1,"c","centre"
"2",533,43.9,53.2,440,2,"c","centre"
"2",533,44.1,-12.6,464,3,"c","centre"
"2",533,140.6,-181.5,160,4,"d6","distracter"
"2",533,31.3,212.6,148,5,"3","target"
"2",534,12.2,8,1228,1,"c","centre"
"2",534,-172.4,-100.1,216,2,"5","target"
"2",535,33.6,20.2,316,1,"c","centre"
"2",535,35.2,31.2,708,2,"c","centre"
"2",535,38.6,-233.3,288,3,"6","target"
"2",536,37.9,29.8,804,1,"c","centre"
"2",536,64,-27.8,428,2,"c","centre"
"2",536,49.7,209.8,152,3,"3","target"
"2",537,37,-12.9,276,1,"c","centre"
"2",537,38.5,3.5,936,2,"c","centre"
"2",537,40,-235.5,300,3,"6","target"
"2",538,37.5,7.29999999999995,1208,1,"c","centre"
"2",538,-86.5,-184.6,236,2,"d5","distracter"
"2",539,13.8,26.1,1216,1,"c","centre"
"2",539,-87.4,186.7,152,2,"d3","distracter"
"2",539,-119.8,186,128,3,"d3","distracter"
"2",540,38,5.60000000000002,1244,1,"c","centre"
"2",540,217.2,77.2,140,2,"2","target"
"2",540,235.9,102.8,180,3,"2","target"
"2",541,51,-7.20000000000005,1348,1,"c","centre"
"2",542,44.6,-3.5,1308,1,"c","centre"
"2",542,84.3,-26,292,2,"c","centre"
"2",542,-41.4,-40.5,124,3,"c","centre"
"2",542,-162.4,-120.6,452,4,"5","target"
"2",542,-79.7,-180.5,216,5,"d5","distracter"
"2",543,28.7,-12.1,1240,1,"c","centre"
"2",544,38.5,1.79999999999995,276,1,"c","centre"
"2",544,23.6,22.5,912,2,"c","centre"
"2",544,138.3,231.4,252,3,"d2","distracter"
"2",544,-195.6,137.8,884,4,"4","target"
"2",545,15.7,8.60000000000002,304,1,"c","centre"
"2",545,37.6,23,924,2,"c","centre"
"2",545,139.9,-142.7,168,3,"d6","distracter"
"2",545,48.7,-234.8,464,4,"6","target"
"2",546,33.9,-4,1240,1,"c","centre"
"2",547,65.5999999999999,-7.39999999999998,1244,1,"c","centre"
"2",547,223.4,113.5,148,2,"2","target"
"2",548,30.2,20.9,1232,1,"c","centre"
"2",548,260.1,-7.20000000000005,120,2,"d1","distracter"
"2",549,31.8,12.8,1228,1,"c","centre"
"2",549,250.9,-6.29999999999995,124,2,"d1","distracter"
"2",550,20.7,12.8,276,1,"c","centre"
"2",550,29.6,39.7,156,2,"c","centre"
"2",550,22.5,-0.299999999999955,540,3,"c","centre"
"2",550,281.6,-9.79999999999995,152,4,"d1","distracter"
"2",550,21,-241,236,5,"6","target"
"2",551,19.7,12.2,1224,1,"c","centre"
"2",551,12,277.3,196,2,"3","target"
"2",552,6.10000000000002,24.7,1196,1,"c","centre"
"2",553,5.39999999999998,5.39999999999998,1188,1,"c","centre"
"2",553,119.3,218.4,188,2,"d2","distracter"
"2",554,7.39999999999998,20.5,1228,1,"c","centre"
"2",555,54.5,23.5,116,1,"c","centre"
"2",555,155.8,102.2,148,2,"2","blank"
"2",555,57.3,161,328,3,"d2","blank"
"2",555,41.4,85.9,480,4,"c","centre"
"2",555,300.8,-40.7,188,5,"d1","distracter"
"2",555,38.2,-251.8,320,6,"6","target"
"2",555,267.7,-8.39999999999998,144,7,"d1","distracter"
"2",556,36.2,1.60000000000002,1184,1,"c","centre"
"2",556,153.6,214.3,176,2,"d2","distracter"
"2",556,38.7,242.4,460,3,"3","target"
"2",557,33.1,10.7,296,1,"c","centre"
"2",557,55.1,70,168,2,"c","centre"
"2",557,31.9,138.5,276,3,"0","blank"
"2",557,38.3,11.5,424,4,"c","centre"
"2",557,37.2,-206.8,200,5,"6","target"
"2",557,42.9,-239.6,116,6,"6","target"
"2",558,28.7,1.29999999999995,1208,1,"c","centre"
"2",559,34.2,14,376,1,"c","centre"
"2",559,35.8,49.3,340,2,"c","centre"
"2",559,26.4,13.5,464,3,"c","centre"
"2",559,-96.1,200.2,136,4,"d3","distracter"
"2",559,29,-205.1,184,5,"6","target"
"2",560,32.7,-1.10000000000002,1188,1,"c","centre"
"2",560,300.6,-6.70000000000005,144,2,"d1","distracter"
"2",561,26.9,-0.600000000000023,300,1,"c","centre"
"2",561,43.7,10.1,912,2,"c","centre"
"2",562,29.4,-13,308,1,"c","centre"
"2",562,62.9,4.89999999999998,188,2,"c","centre"
"2",562,34.4,-6.70000000000005,688,3,"c","centre"
"2",563,32.9,9.60000000000002,1216,1,"c","centre"
"2",563,-196.3,-19.4,156,2,"d4","distracter"
"2",563,-174.8,-130.8,216,3,"5","target"
"2",564,35,-1.60000000000002,308,1,"c","centre"
"2",564,45.4,9.79999999999995,912,2,"c","centre"
"2",565,39.6,16,600,1,"c","centre"
"2",565,36.9,-12.9,596,2,"c","centre"
"2",566,30,-8.5,1212,1,"c","centre"
"2",567,38.5,-6.39999999999998,1196,1,"c","centre"
"2",567,-13.9,207.2,116,2,"3","target"
"2",568,29.3,10.5,504,1,"c","centre"
"2",568,45.8,21.8,680,2,"c","centre"
"2",568,149.1,202.9,156,3,"d2","distracter"
"2",568,-161.2,145.4,180,4,"4","target"
"2",569,31,6.29999999999995,304,1,"c","centre"
"2",569,58.1,48.7,264,2,"c","centre"
"2",569,30.5,14.8,260,3,"c","centre"
"2",569,30.2,-10.5,356,4,"c","centre"
"2",570,29.4,9.5,336,1,"c","centre"
"2",570,-1.20000000000005,23.2,188,2,"c","centre"
"2",570,28.7,9.20000000000005,632,3,"c","centre"
"2",570,151.6,200.1,200,4,"d2","distracter"
"2",570,61.6,-213.5,172,5,"d6","blank"
"2",570,36.4,-240.5,156,6,"6","target"
"2",571,39.2,25.8,620,1,"c","centre"
"2",571,38.5,-18.2,620,2,"c","centre"
"2",571,42.8,-218.7,192,3,"6","target"
"2",571,39.9,-237.8,100,4,"6","target"
"2",572,34.3,-13.7,1196,1,"c","centre"
"2",572,29.6,-229.5,220,2,"6","target"
"2",573,27,10.8,328,1,"c","centre"
"2",573,47.3,-26,884,2,"c","centre"
"2",573,-69.2,191.3,156,3,"d3","distracter"
"2",574,30,14.4,460,1,"c","centre"
"2",574,-17.4,-34.8,736,2,"c","centre"
"2",575,16.1,21.2,1236,1,"c","centre"
"2",576,25,2.20000000000005,1200,1,"c","centre"
"2",576,-92.9,208.7,184,2,"d3","distracter"
"3",1,4.10000000000002,6.10000000000002,176,1,"c","centre"
"3",1,4.79999999999995,42.9,1084,2,"c","centre"
"3",2,0.200000000000045,-6.29999999999995,424,1,"c","centre"
"3",2,-56.5,111.6,236,2,"0","blank"
"3",3,9.39999999999998,8.5,188,1,"c","centre"
"3",3,37.2,109.5,744,2,"0","blank"
"3",3,-12.6,-183.8,260,3,"6","blank"
"3",3,6.5,219.1,272,4,"3","target"
"3",4,1.39999999999998,1.60000000000002,156,1,"c","centre"
"3",4,-18,148.5,296,2,"0","blank"
"3",4,-3.79999999999995,11.8,824,3,"c","centre"
"3",4,-118.6,200.1,400,4,"d3","distracter"
"3",5,-2.70000000000005,-6.10000000000002,168,1,"c","centre"
"3",5,-111.3,97.3,264,2,"0","blank"
"3",5,0.899999999999977,17.9,952,3,"c","centre"
"3",6,-6.70000000000005,9.29999999999995,1268,1,"c","centre"
"3",6,110.6,-227.5,496,2,"d6","distracter"
"3",7,-0.200000000000045,15.1,152,1,"c","centre"
"3",7,-14.9,156.6,300,2,"0","blank"
"3",7,-2.60000000000002,2.89999999999998,880,3,"c","centre"
"3",8,-16.1,4.29999999999995,1224,1,"c","centre"
"3",8,153.6,-12.2,232,2,"0","blank"
"3",9,-2.39999999999998,6.5,1268,1,"c","centre"
"3",9,254.1,2.29999999999995,352,2,"d1","distracter"
"3",10,-5.10000000000002,4.29999999999995,1292,1,"c","centre"
"3",11,-12.2,-12.4,1340,1,"c","centre"
"3",11,-141.6,-220.5,568,2,"d5","distracter"
"3",11,199.4,-148.7,184,3,"1","target"
"3",11,213.7,-132.1,232,4,"1","target"
"3",11,2.89999999999998,-180.9,160,5,"6","blank"
"3",11,205.9,-139.8,152,6,"1","target"
"3",12,-2.39999999999998,10.7,728,1,"c","centre"
"3",12,-19,199.9,436,2,"3","blank"
"3",12,185.4,28.7,104,3,"d1","blank"
"3",13,-6.39999999999998,1.79999999999995,1312,1,"c","centre"
"3",14,-5,-8.29999999999995,1248,1,"c","centre"
"3",14,-141.6,-218.2,344,2,"d5","distracter"
"3",15,23.7,-15.1,336,1,"c","centre"
"3",15,-6.70000000000005,4.60000000000002,976,2,"c","centre"
"3",15,213.6,-149.9,200,3,"1","target"
"3",16,4,0,1272,1,"c","centre"
"3",17,-11.2,-2.10000000000002,252,1,"c","centre"
"3",17,-211.5,-95.5,264,2,"5","blank"
"3",17,4.29999999999995,-49.4,660,3,"c","centre"
"3",18,-5.10000000000002,0.299999999999955,1268,1,"c","centre"
"3",19,-0.799999999999955,0.200000000000045,1280,1,"c","centre"
"3",19,-233.9,16,136,2,"d4","distracter"
"3",19,-267.5,2.5,160,3,"d4","distracter"
"3",20,-7,5.60000000000002,1352,1,"c","centre"
"3",20,-213,82.7,240,2,"4","target"
"3",20,-224,120,500,3,"4","target"
"3",20,-260.4,5.39999999999998,212,4,"d4","distracter"
"3",21,-12.8,10.3,176,1,"c","centre"
"3",21,-167.1,91.8,172,2,"4","blank"
"3",21,-3,23.3,812,3,"c","centre"
"3",21,176.6,-153.8,192,4,"1","target"
"3",21,217.1,-142.9,176,5,"1","target"
"3",22,-20.4,11.5,1544,1,"c","centre"
"3",23,-10.9,-4.39999999999998,1640,1,"c","centre"
"3",23,-130.7,164.3,184,2,"d3","distracter"
"3",23,-134,196.6,160,3,"d3","distracter"
"3",23,-244.3,119.5,596,4,"4","target"
"3",24,-6,14.4,1332,1,"c","centre"
"3",24,-246.1,-127.4,508,2,"5","target"
"3",24,209.7,-24.4,116,3,"d1","distracter"
"3",25,-15.9,3.5,1224,1,"c","centre"
"3",25,191.5,-102.5,184,2,"1","target"
"3",25,228.5,-143.9,220,3,"1","target"
"3",25,209.2,-135,192,4,"1","target"
"3",25,-135.7,205.1,328,5,"d3","distracter"
"3",25,226.3,-106,364,6,"1","target"
"3",26,-20.1,-5.29999999999995,1356,1,"c","centre"
"3",27,-18.2,-9.10000000000002,1240,1,"c","centre"
"3",27,195.3,-111.1,244,2,"1","target"
"3",28,-10,6.5,1240,1,"c","centre"
"3",28,104.8,199.4,280,2,"d2","distracter"
"3",28,117,209.8,120,3,"d2","distracter"
"3",28,-220.6,-145.4,368,4,"5","target"
"3",28,-230.9,-135.5,352,5,"5","target"
"3",29,-3.20000000000005,-3.10000000000002,1496,1,"c","centre"
"3",29,-220.4,-141.8,484,2,"5","target"
"3",30,-8.20000000000005,3.5,1252,1,"c","centre"
"3",30,110.2,160.5,176,2,"d2","distracter"
"3",30,123.3,204.5,120,3,"d2","distracter"
"3",30,-20.4,-345.7,112,4,"6","target"
"3",30,-5.70000000000005,-294.6,248,5,"6","target"
"3",31,-11.8,13.5,1228,1,"c","centre"
"3",31,95.3,-215.4,280,2,"d6","distracter"
"3",31,3.60000000000002,-258.8,664,3,"6","target"
"3",32,-6.5,-12.8,1244,1,"c","centre"
"3",32,-246.3,0.200000000000045,300,2,"d4","distracter"
"3",32,-273.6,-2.10000000000002,128,3,"d4","distracter"
"3",33,-0.600000000000023,8.89999999999998,1380,1,"c","centre"
"3",34,-4.70000000000005,-7.70000000000005,1264,1,"c","centre"
"3",34,250.5,-7.89999999999998,344,2,"d1","distracter"
"3",34,15.5,-244.6,532,3,"6","target"
"3",34,-5.29999999999995,-254.4,364,4,"6","target"
"3",35,-16.7,-1.60000000000002,1524,1,"c","centre"
"3",35,193.3,98.4,224,2,"2","target"
"3",36,-7.29999999999995,19.3,1356,1,"c","centre"
"3",38,-16,10.8,1236,1,"c","centre"
"3",38,-11.6,224.7,196,2,"3","target"
"3",39,-1,19,560,1,"c","centre"
"3",39,0.399999999999977,123.4,712,2,"0","blank"
"3",39,163.4,28.5,68,3,"d1","distracter"
"3",39,200.1,-6,124,4,"d1","distracter"
"3",39,-247.8,-120.9,564,5,"5","target"
"3",40,-11.6,22.1,1256,1,"c","centre"
"3",41,-7.79999999999995,3.60000000000002,1292,1,"c","centre"
"3",41,105.6,200.5,212,2,"d2","distracter"
"3",41,122.6,185.8,136,3,"d2","distracter"
"3",41,116.8,204.5,76,4,"d2","distracter"
"3",42,-14.3,-6,1240,1,"c","centre"
"3",42,-231,13.1,212,2,"d4","distracter"
"3",43,-10.6,10.4,1336,1,"c","centre"
"3",43,-231.6,-141.8,392,2,"5","target"
"3",44,-13.8,1.5,1268,1,"c","centre"
"3",44,-246,10.7,224,2,"d4","distracter"
"3",44,-270.9,-4,104,3,"d4","distracter"
"3",44,-225.6,-136.5,244,4,"5","target"
"3",45,-11.8,15.7,240,1,"c","centre"
"3",45,-216.1,-81,256,2,"5","target"
"3",45,-222.3,-124.9,808,3,"5","target"
"3",46,-9.5,-5.89999999999998,1484,1,"c","centre"
"3",47,-11.9,-2,1220,1,"c","centre"
"3",47,82.4000000000001,-234.8,196,2,"d6","distracter"
"3",48,-13.9,1.79999999999995,1264,1,"c","centre"
"3",48,-111.8,202,188,2,"d3","distracter"
"3",48,-235.9,-150.7,164,3,"5","target"
"3",49,-17.7,13.9,1224,1,"c","centre"
"3",49,-220,-90.1,280,2,"5","target"
"3",50,-0.799999999999955,-3.20000000000005,196,1,"c","centre"
"3",50,-167.8,-30.5,196,2,"d4","blank"
"3",50,-0.700000000000045,-7.20000000000005,788,3,"c","centre"
"3",50,196.9,103.3,232,4,"2","target"
"3",51,-11.4,19.2,1228,1,"c","centre"
"3",51,124.1,-197.9,224,2,"d6","distracter"
"3",51,6,247.1,244,3,"3","target"
"3",52,-5.5,0.600000000000023,1320,1,"c","centre"
"3",52,103.3,-176.7,124,2,"d6","distracter"
"3",52,6.70000000000005,253.4,252,3,"3","target"
"3",53,-3.60000000000002,9.70000000000005,1364,1,"c","centre"
"3",54,0.100000000000023,-9.70000000000005,1380,1,"c","centre"
"3",54,212.7,109.5,320,2,"2","target"
"3",54,211.2,122.6,1032,3,"2","target"
"3",55,-10.6,7.39999999999998,1276,1,"c","centre"
"3",55,250,-8.29999999999995,132,2,"d1","distracter"
"3",55,-14.5,231.7,940,3,"3","target"
"3",56,-9,14.3,1496,1,"c","centre"
"3",56,218.7,114.1,588,2,"2","target"
"3",57,-9.79999999999995,7.60000000000002,1208,1,"c","centre"
"3",57,88.3,183.4,168,2,"d2","distracter"
"3",57,-13.9,243.1,956,3,"3","target"
"3",57,-5.60000000000002,236.5,52,4,"3","target"
"3",58,-4.89999999999998,6.70000000000005,276,1,"c","centre"
"3",58,-29.7,85,100,2,"c","centre"
"3",58,-14.6,31.6,288,3,"c","centre"
"3",58,-16.5,9.29999999999995,208,4,"c","centre"
"3",58,-262.2,-5.20000000000005,268,5,"d4","distracter"
"3",58,-241.8,-130.3,876,6,"5","target"
"3",58,-294.6,-50.8,40,7,"d4","distracter"
"3",58,-248.3,-136.6,168,8,"5","target"
"3",59,-16.1,4.89999999999998,1256,1,"c","centre"
"3",59,-254.5,1.39999999999998,168,2,"d4","distracter"
"3",60,-9.60000000000002,-16.8,1332,1,"c","centre"
"3",60,214.9,-145.8,612,2,"1","target"
"3",61,-12.1,4.60000000000002,1384,1,"c","centre"
"3",61,-9,215.2,232,2,"3","target"
"3",62,-7.70000000000005,5.79999999999995,1296,1,"c","centre"
"3",62,112.5,202.7,336,2,"d2","distracter"
"3",62,22.4,-256.6,540,3,"6","target"
"3",63,-8.29999999999995,15.5,1244,1,"c","centre"
"3",63,-14.3,220.2,208,2,"3","target"
"3",64,-0.600000000000023,-0.299999999999955,1460,1,"c","centre"
"3",64,205.4,107.3,184,2,"2","target"
"3",65,-2.10000000000002,-2.10000000000002,1244,1,"c","centre"
"3",66,-17.8,5.89999999999998,1260,1,"c","centre"
"3",67,-13.7,3.20000000000005,1252,1,"c","centre"
"3",67,197.3,112,228,2,"2","target"
"3",68,-7.39999999999998,-2.10000000000002,1212,1,"c","centre"
"3",69,-7.20000000000005,-7.5,584,1,"c","centre"
"3",69,-14.1,4.89999999999998,640,2,"c","centre"
"3",69,223.8,2.5,184,3,"d1","distracter"
"3",69,260.2,5,300,4,"d1","distracter"
"3",69,236.2,-140.9,540,5,"1","target"
"3",70,-3.70000000000005,-3.39999999999998,1360,1,"c","centre"
"3",70,261.5,-3.89999999999998,604,2,"d1","distracter"
"3",70,215.6,-134.7,216,3,"1","target"
"3",70,251.3,2,292,4,"d1","distracter"
"3",71,-7.29999999999995,3.39999999999998,1284,1,"c","centre"
"3",71,-127.4,167.6,128,2,"d3","distracter"
"3",71,-137.3,210.1,1120,3,"d3","distracter"
"3",71,-262.2,172.9,44,4,"4","target"
"3",72,-15.5,5.39999999999998,1520,1,"c","centre"
"3",73,-7.89999999999998,6.89999999999998,1268,1,"c","centre"
"3",73,240.5,-141.1,444,2,"1","target"
"3",73,215.9,-143.2,588,3,"1","target"
"3",74,-21.3,4.10000000000002,1280,1,"c","centre"
"3",74,199.4,109,184,2,"2","target"
"3",75,-8.89999999999998,3,1260,1,"c","centre"
"3",75,-3.29999999999995,209.3,192,2,"3","target"
"3",76,-4.89999999999998,3.39999999999998,1248,1,"c","centre"
"3",77,-29.3,7.79999999999995,288,1,"c","centre"
"3",77,-10.3,17.3,948,2,"c","centre"
"3",78,-0.200000000000045,7.20000000000005,1320,1,"c","centre"
"3",78,-239,12.4,80,2,"d4","distracter"
"3",78,256.5,-141.1,152,3,"1","target"
"3",78,235.5,-141.3,516,4,"1","target"
"3",79,0.299999999999955,0.700000000000045,1268,1,"c","centre"
"3",79,117.8,192.7,224,2,"d2","distracter"
"3",79,121.7,213.3,340,3,"d2","distracter"
"3",79,113.5,-260.3,92,4,"d6","blank"
"3",80,-1.5,11.2,1208,1,"c","centre"
"3",80,-207.8,121.6,188,2,"4","target"
"3",81,-5.60000000000002,7.29999999999995,1300,1,"c","centre"
"3",81,-215,105.1,160,2,"4","target"
"3",82,-4,-5.5,244,1,"c","centre"
"3",82,-137.4,87.9,160,2,"4","blank"
"3",82,28.4,17.4,768,3,"c","centre"
"3",82,18.9,-243.5,356,4,"6","target"
"3",83,5.29999999999995,9.39999999999998,564,1,"c","centre"
"3",83,-2.5,28.3,700,2,"c","centre"
"3",83,120.8,-220.3,332,3,"d6","distracter"
"3",83,198.9,13.7,48,4,"d1","blank"
"3",83,213,130.2,304,5,"2","target"
"3",83,132.1,-263.4,200,6,"d6","distracter"
"3",83,130.2,-245.4,188,7,"d6","distracter"
"3",84,-9,11,1236,1,"c","centre"
"3",84,-222.1,5.10000000000002,184,2,"d4","distracter"
"3",84,-230.9,129,648,3,"4","target"
"3",84,-260.8,16.1,484,4,"d4","distracter"
"3",85,-4.10000000000002,2.5,172,1,"c","centre"
"3",85,-89.6,66.6,252,2,"0","blank"
"3",85,5.39999999999998,20.2,892,3,"c","centre"
"3",85,256.9,16.4,336,4,"d1","distracter"
"3",85,264,2.10000000000002,396,5,"d1","distracter"
"3",86,3.10000000000002,-2.39999999999998,1252,1,"c","centre"
"3",86,255.1,6.89999999999998,396,2,"d1","distracter"
"3",86,234.7,-125.5,536,3,"1","target"
"3",87,-13.1,5.10000000000002,1340,1,"c","centre"
"3",87,-272.4,8.29999999999995,152,2,"d4","distracter"
"3",88,-12,0.5,404,1,"c","centre"
"3",88,0.100000000000023,-13.2,612,2,"c","centre"
"3",88,-235.3,-12,308,3,"d4","distracter"
"3",89,-1.89999999999998,-6.20000000000005,1336,1,"c","centre"
"3",89,202.6,-112.7,240,2,"1","target"
"3",90,2.29999999999995,5.5,1264,1,"c","centre"
"3",90,-114.2,182.2,132,2,"d3","distracter"
"3",90,-231.9,126.7,516,3,"4","target"
"3",91,-16.7,7.60000000000002,1216,1,"c","centre"
"3",91,253.4,-3.89999999999998,236,2,"d1","distracter"
"3",92,-4.5,1.89999999999998,1228,1,"c","centre"
"3",93,4.10000000000002,-8.89999999999998,468,1,"c","centre"
"3",93,-1.39999999999998,9.89999999999998,668,2,"c","centre"
"3",93,258.9,8.70000000000005,200,3,"d1","distracter"
"3",93,-4.29999999999995,-255.4,764,4,"6","target"
"3",94,18.7,-17.7,616,1,"c","centre"
"3",94,2.20000000000005,-9.39999999999998,640,2,"c","centre"
"3",94,-246.7,5.79999999999995,112,3,"d4","distracter"
"3",94,269.8,-140.5,164,4,"1","target"
"3",95,1,3.20000000000005,1300,1,"c","centre"
"3",95,-100.7,-215.9,128,2,"d5","distracter"
"3",96,1.5,-8.10000000000002,1240,1,"c","centre"
"3",96,196.4,85.3,160,2,"2","target"
"3",97,12.3,2,1228,1,"c","centre"
"3",97,221.5,-104.7,260,2,"1","target"
"3",98,-5.89999999999998,-8.79999999999995,1312,1,"c","centre"
"3",98,142,-236.3,320,2,"d6","distracter"
"3",98,-235.7,-134.3,640,3,"5","target"
"3",99,0.700000000000045,-1.79999999999995,520,1,"c","centre"
"3",99,-1.89999999999998,14.9,700,2,"c","centre"
"3",100,4,2.10000000000002,1232,1,"c","centre"
"3",101,-4.20000000000005,1.5,1560,1,"c","centre"
"3",101,-224.3,111.4,1348,2,"4","target"
"3",101,-223.8,130.4,212,3,"4","target"
"3",101,-273.8,198.3,52,4,"4","target"
