"observer","trial","x","y","dur","onset","offset","n","aoi2","aoi"
"2",115,-20.3,-288.7,618,1588,2350341,4,"target","6"
"2",116,-14.8,-22.4,365,0,2354133,1,"centre","c"
"2",116,-14.7,-15,799,373,2354940,2,"centre","c"
"2",116,-154.7,-197.9,138,1213,2355119,3,"distracter","d5"
"2",116,-255.5,99.6,850,1409,2356027,4,"target","4"
"2",117,-29.8,-0.399999999999977,1222,0,2360455,1,"centre","c"
"2",117,81.9000000000001,121.4,69,1269,2360571,2,"blank","0"
"2",117,-256.4,-166.3,167,1400,2360800,3,"target","5"
"2",117,-277.6,-162,558,1578,2361369,4,"target","5"
"2",118,-30.4,-9.89999999999998,1193,0,2365627,1,"centre","c"
"2",118,216.8,-138.2,672,1244,2366350,2,"target","1"
"2",119,-11,-27.1,1180,0,2372902,1,"centre","c"
"2",119,-75.9,-104.3,105,1208,2373035,2,"blank","0"
"2",119,-12.8,202.1,111,1356,2373189,3,"target","3"
"2",119,-16.7,234.3,344,1490,2373556,4,"target","3"
"2",119,-93.1,-20.8,690,1883,2374295,5,"centre","c"
"2",120,-25.4,-19.7,1208,0,2378391,1,"centre","c"
"2",120,-284.5,-35.3,104,1258,2378545,2,"distracter","d4"
"2",120,-18.3,235.5,154,1412,2378749,3,"target","3"
"2",120,-26.2,238,677,1586,2379446,4,"target","3"
"2",121,-20,-11.9,1222,0,2384442,1,"centre","c"
"2",121,-136,123,88,1265,2384573,2,"blank","4"
"2",121,-26.5,-270.7,863,1424,2385507,3,"target","6"
"2",122,-22.2,-13,541,0,2389661,1,"centre","c"
"2",122,-23,-10.1,711,553,2390384,2,"centre","c"
"2",122,208.2,-141,715,1305,2391140,3,"target","1"
"2",123,-7.5,-32.4,1254,0,2395883,1,"centre","c"
"2",123,-5.20000000000005,-216.5,116,1286,2396031,2,"target","6"
"2",123,-6.89999999999998,-297.3,815,1425,2396869,3,"target","6"
"2",124,-20,-25.1,1401,0,2400972,1,"centre","c"
"2",124,-242.9,96.5,186,1445,2401202,2,"target","4"
"2",124,-258,91.6,525,1649,2401745,3,"target","4"
"2",125,-17,-21.8,1214,0,2405786,1,"centre","c"
"2",125,207.5,103,125,1257,2405954,2,"target","2"
"2",125,212.5,118,710,1403,2406685,3,"target","2"
"2",126,-19.7,-13.3,1214,0,2410854,1,"centre","c"
"2",126,191.2,-113.5,119,1265,2411024,2,"target","1"
"2",126,225.3,-140.7,745,1402,2411787,3,"target","1"
"2",127,-6.79999999999995,-30.3,268,0,2414674,1,"centre","c"
"2",127,-10.3,-17,269,280,2414955,2,"centre","c"
"2",127,-9.39999999999998,-14.2,655,557,2415618,3,"centre","c"
"2",127,222.1,-119.9,155,1254,2415815,4,"target","1"
"2",127,230.5,-142.7,662,1418,2416486,5,"target","1"
"2",128,-5.39999999999998,-31.7,250,0,2420007,1,"centre","c"
"2",128,204.6,-115.7,126,291,2420174,2,"target","1"
"2",128,16.9,-38.8,159,457,2420373,3,"centre","c"
"2",128,1.20000000000005,-22.2,597,627,2420981,4,"centre","c"
"2",128,68.5,-100.7,134,1251,2421142,5,"blank","0"
"2",128,224.5,-136.9,1226,1419,2422402,6,"target","1"
"2",129,-12.5,-31.1,296,0,2425953,1,"centre","c"
"2",129,-8.60000000000002,-20.2,368,305,2426330,2,"centre","c"
"2",129,-13.6,-10.7,609,686,2426952,3,"centre","c"
"2",129,197.7,84.5,97,1334,2427088,4,"target","2"
"2",129,206.9,128.9,855,1452,2427964,5,"target","2"
"2",130,-18.2,-6.5,1246,0,2432389,1,"centre","c"
"2",130,-244.8,-21.5,95,1296,2432534,2,"distracter","d4"
"2",130,-9.60000000000002,219.6,100,1446,2432689,3,"target","3"
"2",130,-17.8,237.7,1150,1571,2433864,4,"target","3"
"2",131,-13.6,-16.9,1200,0,2438759,1,"centre","c"
"2",131,36.4,-190.7,104,1232,2438895,2,"target","6"
"2",131,-5.10000000000002,-287.6,924,1362,2439845,3,"target","6"
"2",132,-15.6,-21.6,1302,0,2444743,1,"centre","c"
"2",132,13.9,-244.4,126,1342,2444909,2,"target","6"
"2",132,5.89999999999998,-283.6,1001,1483,2445925,3,"target","6"
"2",133,-10.4,-27.4,1313,0,2450540,1,"centre","c"
"2",133,148.5,48,86,1358,2450671,2,"blank","0"
"2",133,206.4,123.5,196,1468,2450891,3,"target","2"
"2",133,230.5,122.7,570,1674,2451471,4,"target","2"
"2",134,-8,-21.2,1241,0,2455810,1,"centre","c"
"2",134,-81.3,117.3,95,1281,2455945,2,"blank","0"
"2",134,4.10000000000002,217.7,169,1401,2456139,3,"target","3"
"2",134,-12,232.4,850,1589,2457008,4,"target","3"
"2",135,-8.20000000000005,-21.2,244,0,2460605,1,"centre","c"
"2",135,-14,-17.2,965,252,2461578,2,"centre","c"
"2",135,222.8,-29.1,120,1256,2461737,3,"distracter","d1"
"2",135,219.1,-143.1,930,1401,2462692,4,"target","1"
"2",136,-4.20000000000005,-29.4,254,0,2467171,1,"centre","c"
"2",136,-17.5,-20.4,943,261,2468121,2,"centre","c"
"2",136,-139.5,-219.1,116,1246,2468279,3,"distracter","d5"
"2",136,-259.7,-143.3,294,1393,2468604,4,"target","5"
"2",136,-269.4,-163.8,481,1694,2469092,5,"target","5"
"2",137,-25.8,-15.9,347,0,2472759,1,"centre","c"
"2",137,-15.6,-21.9,834,358,2473604,2,"centre","c"
"2",137,110.5,-200.9,137,1234,2473783,3,"distracter","d6"
"2",137,-213.4,100.9,111,1418,2473941,4,"target","4"
"2",137,-248.4,100.6,256,1554,2474222,5,"target","4"
"2",137,-261.7,92.6,378,1818,2474608,6,"target","4"
"2",138,-10.7,-25.3,1294,0,2479139,1,"centre","c"
"2",138,-229.1,-143,163,1332,2479340,2,"target","5"
"2",138,-262.2,-164.4,615,1515,2479975,3,"target","5"
"2",139,-11.3,-41.1,236,0,2483385,1,"centre","c"
"2",139,-19.5,-27.2,992,249,2484390,2,"centre","c"
"2",139,-131.1,174.6,30,1280,2484459,3,"distracter","d3"
"2",139,-8.89999999999998,223.3,143,1340,2484632,4,"target","3"
"2",139,-27.2,226.3,738,1504,2485391,5,"target","3"
"2",140,-24.3,-22.1,390,0,2488686,1,"centre","c"
"2",140,-20.2,-18.7,829,403,2489528,2,"centre","c"
"2",140,197.3,-121.4,102,1272,2489670,3,"target","1"
"2",140,222.5,-151.9,660,1385,2490341,4,"target","1"
"2",141,-12.3,-23.8,466,0,2494364,1,"centre","c"
"2",141,-21.1,-18.6,802,477,2495177,2,"centre","c"
"2",141,204.5,94.3,194,1321,2495413,3,"target","2"
"2",141,207.5,107,656,1526,2496080,4,"target","2"
"2",142,-12.1,-19.5,1336,0,2501301,1,"centre","c"
"2",142,15.6,-193,87,1367,2501419,2,"target","6"
"2",142,-16.2,-294.5,1147,1481,2502593,3,"target","6"
"2",143,-8.70000000000005,-33.7,311,0,2507076,1,"centre","c"
"2",143,-5.5,-27.9,199,324,2507288,2,"centre","c"
"2",143,-15.4,-20.3,670,535,2507970,3,"centre","c"
"2",143,0.600000000000023,-254.7,159,1246,2508170,4,"target","6"
"2",143,-13.7,-281.1,700,1416,2508881,5,"target","6"
"2",144,-8.70000000000005,-31,501,0,2512500,1,"centre","c"
"2",144,-8.20000000000005,-21.2,741,511,2513251,2,"centre","c"
"2",144,-14.8,181.7,100,1297,2513396,3,"target","3"
"2",144,-17.6,229.7,786,1419,2514204,4,"target","3"
"2",145,-12.3,-23.2,1277,0,2518980,1,"centre","c"
"2",145,-39.4,135.7,51,1324,2519078,2,"blank","0"
"2",145,-20.5,197.9,99,1402,2519204,3,"target","3"
"2",145,-20.8,230.1,963,1525,2520191,4,"target","3"
"2",146,-11.7,-12.6,1225,0,2524108,1,"centre","c"
"2",146,-3.89999999999998,-221.1,104,1274,2524261,2,"target","6"
"2",146,-6.89999999999998,-294.7,810,1398,2525091,3,"target","6"
"2",146,1,-128.8,370,2257,2525510,4,"blank","0"
"2",147,-7,-32,1228,0,2530731,1,"centre","c"
"2",147,98.2,-190,144,1264,2530911,2,"distracter","d6"
"2",147,-248.6,-171.7,195,1470,2531168,3,"target","5"
"2",147,-259.8,-165.7,572,1676,2531751,4,"target","5"
"2",148,-8.89999999999998,-21.7,1298,0,2538033,1,"centre","c"
"2",148,-5.89999999999998,-231.7,87,1349,2538171,2,"target","6"
"2",148,-14.4,-293.4,862,1455,2539052,3,"target","6"
"2",149,-19.9,-16.5,1207,0,2543910,1,"centre","c"
"2",149,63,-169.3,103,1247,2544053,2,"distracter","d6"
"2",149,85.4000000000001,-207.7,161,1374,2544238,3,"distracter","d6"
"2",149,105.1,-231.2,126,1547,2544376,4,"distracter","d6"
"2",149,191,118.1,174,1721,2544598,5,"target","2"
"2",149,204.8,115.3,667,1911,2545281,6,"target","2"
"2",150,3.20000000000005,-18.1,229,0,2548715,1,"centre","c"
"2",150,-10.8,-16.1,370,238,2549094,2,"centre","c"
"2",150,-20.7,-11.7,619,615,2549720,3,"centre","c"
"2",150,-1.79999999999995,207.8,113,1275,2549874,4,"target","3"
"2",150,-25.2,231,591,1411,2550488,5,"target","3"
"2",151,-30,-6.5,568,0,2577039,1,"-","c"
"2",151,-19.6,10.9,603,713,2577787,2,"-","c"
"2",151,236.5,7.79999999999995,125,1357,2577953,3,"-","d1"
"2",151,-9.20000000000005,-280,175,1547,2578193,4,"-","6"
"2",151,-14.2,-269.1,1058,1733,2579262,5,"-","6"
"2",152,-18.9,-7.5,1218,0,2583125,1,"centre","c"
"2",152,196.2,113.2,116,1288,2583311,2,"target","2"
"2",152,210,134.2,822,1416,2584145,3,"target","2"
"2",153,-15.8,-13.8,1235,0,2588774,1,"centre","c"
"2",153,-249.7,59.2,90,1278,2588907,2,"blank","d4"
"2",153,-256.5,98.5,715,1387,2589641,3,"target","4"
"2",154,-41.2,17.2,283,0,2592451,1,"centre","c"
"2",154,-26.2,-1.20000000000005,913,292,2593373,2,"centre","c"
"2",154,7.10000000000002,-233.2,112,1244,2593524,3,"target","6"
"2",154,-20.1,-271.8,527,1377,2594072,4,"target","6"
"2",155,-27.4,0.5,1224,0,2598881,1,"centre","c"
"2",155,103.5,-215.7,109,1263,2599029,2,"distracter","d6"
"2",155,191.7,134.3,194,1432,2599283,3,"target","2"
"2",155,206.9,129.2,596,1635,2599888,4,"target","2"
"2",156,-13,-18.3,1188,0,2604466,1,"centre","c"
"2",156,-108.5,-238.7,98,1243,2604619,2,"distracter","d5"
"2",156,-13.4,-273.6,931,1368,2605577,3,"target","6"
"2",157,-26.3,-11.8,1209,0,2609550,1,"centre","c"
"2",157,-23.2,237.3,137,1253,2609731,2,"target","3"
"2",157,-27.9,244.6,615,1411,2610367,3,"target","3"
"2",158,-32.3,-15.8,1204,0,2615680,1,"centre","c"
"2",158,67.5,172.5,124,1242,2615842,2,"distracter","d2"
"2",158,100,215.7,208,1390,2616074,3,"distracter","d2"
"2",158,-30.7,-290.5,158,1672,2616306,4,"target","6"
"2",158,-19.8,-286.9,550,1840,2616866,5,"target","6"
"2",159,-9.79999999999995,-28.1,1204,0,2621647,1,"centre","c"
"2",159,-3.60000000000002,-256.4,280,1238,2621961,2,"target","6"
"2",159,-3.29999999999995,-282.4,626,1527,2622596,3,"target","6"
"2",160,-20.9,-21.1,1235,0,2626941,1,"centre","c"
"2",160,212.8,-21.6,51,1276,2627033,2,"distracter","d1"
"2",160,-260.4,108.9,816,1387,2627909,3,"target","4"
"2",161,-32.7,-13.1,290,0,2632084,1,"centre","c"
"2",161,-22.2,-19.2,915,298,2633007,2,"centre","c"
"2",161,-256.3,-149,717,1253,2633764,3,"target","5"
"2",162,-18.1,-26.2,1235,0,2638348,1,"centre","c"
"2",162,-267,-40.6,150,1274,2638537,2,"distracter","d4"
"2",162,-30.1,-259.1,138,1471,2638722,3,"target","6"
"2",162,-16.8,-288.7,645,1619,2639377,4,"target","6"
"2",163,-9.39999999999998,-29.9,1189,0,2643933,1,"centre","c"
"2",163,-142.4,-211.5,121,1226,2644091,2,"distracter","d5"
"2",163,-18,186.3,100,1400,2644244,3,"target","3"
"2",163,-9.89999999999998,235.5,517,1524,2644785,4,"target","3"
"2",164,-22.6,-19.6,1199,0,2649182,1,"centre","c"
"2",164,237.1,-27.5,133,1240,2649356,2,"distracter","d1"
"2",164,-2.60000000000002,222.9,188,1422,2649593,3,"target","3"
"2",164,-31.7,234.6,425,1630,2650038,4,"target","3"
"2",165,-17.7,-19.9,1204,0,2655066,1,"centre","c"
"2",165,88.9000000000001,164.2,147,1237,2655246,2,"distracter","d2"
"2",165,113.1,194.1,152,1406,2655420,3,"distracter","d2"
"2",165,-242.6,-141.5,266,1620,2655748,4,"target","5"
"2",165,-269,-149.5,379,1905,2656146,5,"target","5"
"2",166,-19.1,-24.2,1205,0,2660676,1,"centre","c"
"2",166,187.6,-99.2,85,1253,2660809,2,"target","1"
"2",166,202.8,-133.7,411,1354,2661236,3,"target","1"
"2",166,234.3,-56.3,382,1788,2661641,4,"distracter","d1"
"2",167,-14.6,-22.9,279,0,2665460,1,"centre","c"
"2",167,-19.4,-30.3,911,288,2666380,2,"centre","c"
"2",167,98.2,183.1,149,1245,2666575,3,"distracter","d2"
"2",167,113,211.5,158,1405,2666744,4,"distracter","d2"
"2",167,-265.7,91,831,1625,2667637,5,"target","4"
"2",168,-23.6,-9,1203,0,2671318,1,"centre","c"
"2",168,1.39999999999998,-217.2,106,1233,2671454,2,"target","6"
"2",168,-6.5,-290.6,644,1361,2672120,3,"target","6"
"2",169,-16.7,-28.9,1230,0,2676712,1,"centre","c"
"2",169,91.3,147.1,107,1273,2676862,2,"distracter","d2"
"2",169,115,189.1,130,1398,2677010,3,"distracter","d2"
"2",169,-235.1,-140.9,132,1586,2677200,4,"target","5"
"2",169,-269.2,-170,618,1734,2677834,5,"target","5"
"2",170,-27.4,-14.2,1170,0,2681971,1,"centre","c"
"2",170,-258.2,-127.7,138,1212,2682151,2,"target","5"
"2",170,-279.1,-146.8,582,1370,2682753,3,"target","5"
"2",171,-20,-8.39999999999998,1258,0,2687450,1,"centre","c"
"2",171,-17.8,208,126,1307,2687625,2,"target","3"
"2",171,-32.8,230.7,772,1455,2688419,3,"target","3"
"2",172,-31.5,-0.600000000000023,1206,0,2692820,1,"centre","c"
"2",172,93.5,180.9,106,1244,2692964,2,"distracter","d2"
"2",172,175.8,121,177,1376,2693167,3,"target","2"
"2",172,198.5,116.4,699,1572,2693885,4,"target","2"
"2",173,-24.3,-14.8,1202,0,2698223,1,"centre","c"
"2",173,79.2,165.9,122,1244,2698387,2,"distracter","d2"
"2",173,-27.4,227.5,1365,1397,2699783,3,"target","3"
"2",174,-30.4,0.399999999999977,196,0,2703180,1,"centre","c"
"2",174,-27.5,76.9,199,219,2703402,2,"centre","c"
"2",174,-12.9,10.1,796,436,2704216,3,"centre","c"
"2",174,230.5,-10.5,109,1273,2704366,4,"distracter","d1"
"2",174,202.7,117.6,1034,1416,2705434,5,"target","2"
"2",175,-17.6,-22.5,1204,0,2709172,1,"centre","c"
"2",175,-234.9,-145.6,161,1243,2709372,2,"target","5"
"2",175,-263.1,-161.2,895,1424,2710287,3,"target","5"
"2",177,-18.3,-19.2,1199,0,2721088,1,"centre","c"
"2",177,96.9000000000001,-183,141,1242,2721272,2,"distracter","d6"
"2",177,115.3,-226,192,1401,2721482,3,"distracter","d6"
"2",177,-35.5,211.2,137,1647,2721673,4,"target","3"
"2",177,-22.8,232.3,607,1804,2722300,5,"target","3"
"2",178,-28.6,-8.20000000000005,1180,0,2726633,1,"centre","c"
"2",178,-128.9,181.9,177,1216,2726846,2,"distracter","d3"
"2",178,215.6,-138,965,1455,2727873,3,"target","1"
"2",179,-17.1,-7.70000000000005,1208,0,2732145,1,"centre","c"
"2",179,96.5999999999999,-214.5,114,1252,2732303,2,"distracter","d6"
"2",179,-18.2,-287.9,930,1397,2733264,3,"target","6"
"2",180,-17.1,-25.5,77,0,2736447,1,"centre","c"
"2",180,-14.3,-20.1,956,291,2737617,2,"centre","c"
"2",180,-256.2,-34.3,101,1287,2737758,3,"distracter","d4"
"2",180,-251.4,86.2,534,1433,2738337,4,"target","4"
"2",180,-293.4,-8.20000000000005,501,1994,2738865,5,"distracter","d4"
"2",181,-16.3,-35.6,301,0,2742240,1,"centre","c"
"2",181,-10.6,-24.8,417,312,2742668,2,"centre","c"
"2",181,-15.8,-12,476,738,2743153,3,"centre","c"
"2",181,251.4,-7.29999999999995,82,1253,2743274,4,"distracter","d1"
"2",181,212.8,103.6,610,1373,2743922,5,"target","2"
"2",182,-20.9,-12.3,1227,0,2750966,1,"centre","c"
"2",182,212.7,-123.1,143,1270,2751152,2,"target","1"
"2",182,225.8,-148.3,727,1424,2751890,3,"target","1"
"2",183,-12.6,-14.2,1228,0,2755484,1,"centre","c"
"2",183,-221.4,-152.7,112,1281,2755649,2,"target","5"
"2",183,-252.6,-154.4,617,1413,2756286,3,"target","5"
"2",184,-12.7,-15.6,1206,0,2760449,1,"centre","c"
"2",184,136.7,-118.4,90,1244,2760577,2,"target","1"
"2",184,224.1,-147.5,758,1357,2761358,3,"target","1"
"2",185,-22.8,-20.8,1261,0,2765268,1,"centre","c"
"2",185,-220.2,65.1,96,1300,2765403,2,"target","4"
"2",185,-240.7,83.8,725,1421,2766153,3,"target","4"
"2",186,-14.4,-26.6,337,0,2769732,1,"centre","c"
"2",186,-14.2,-13.2,876,349,2770620,2,"centre","c"
"2",186,-45.7,-44.9,89,1244,2770728,3,"centre","c"
"2",186,-2.60000000000002,205.6,125,1379,2770899,4,"target","3"
"2",186,-13.4,220.8,896,1524,2771815,5,"target","3"
"2",187,-12.7,-12.3,1229,0,2776039,1,"centre","c"
"2",187,98.7,132.5,143,1271,2776224,2,"distracter","d2"
"2",187,-6.89999999999998,-300.2,148,1491,2776449,3,"target","6"
"2",187,-9.29999999999995,-278.2,219,1654,2776683,4,"target","6"
"2",187,12.9,-289.2,561,1880,2777251,5,"target","6"
"2",188,-7.89999999999998,-23.2,1225,0,2781502,1,"centre","c"
"2",188,251.3,-20.3,104,1266,2781647,2,"distracter","d1"
"2",188,224.1,105.8,827,1402,2782506,3,"target","2"
"2",189,-12.7,-28.4,315,0,2785773,1,"centre","c"
"2",189,-10.5,-22.6,886,326,2786670,2,"centre","c"
"2",189,193.5,84.3,94,1256,2786808,3,"target","2"
"2",189,224.4,96.6,893,1364,2787715,4,"target","2"
"2",190,-12.4,-29.1,402,0,2791895,1,"centre","c"
"2",190,-14.9,-29.7,94,413,2792000,2,"centre","c"
"2",190,-19.9,-44.1,489,724,2792706,3,"centre","c"
"2",190,-234.9,-61.8,96,1254,2792843,4,"distracter","d4"
"2",190,-224.7,64.5,152,1378,2793023,5,"target","4"
"2",190,-243.1,78.8,734,1543,2793770,6,"target","4"
"2",191,-12.6,-29.5,1210,0,2797722,1,"centre","c"
"2",191,11.7,-227.5,132,1245,2797889,2,"target","6"
"2",191,3,-277.7,224,1395,2798131,3,"target","6"
"2",191,-11.1,-286,515,1629,2798656,4,"target","6"
"2",192,-9.79999999999995,-37.6,331,0,2802925,1,"centre","c"
"2",192,-14.3,-36.4,865,341,2803800,2,"centre","c"
"2",192,248.4,-27.3,221,1258,2804073,3,"distracter","d1"
"2",192,259.7,-13,175,1490,2804259,4,"distracter","d1"
"2",192,-247,-148,1029,1740,2805363,5,"target","5"
"2",193,-31.7,-22.3,1212,0,2809708,1,"centre","c"
"2",193,-26.6,227.2,1299,1256,2811051,2,"target","3"
"2",194,-11,-36,259,0,2814626,1,"centre","c"
"2",194,-8.10000000000002,-27.9,930,268,2815565,2,"centre","c"
"2",194,229,-79.5,85,1238,2815690,3,"target","1"
"2",194,241.4,-151.7,799,1345,2816511,4,"target","1"
"2",195,-5.79999999999995,-34.3,619,0,2820131,1,"centre","c"
"2",195,-4.5,-25.2,601,634,2820747,2,"centre","c"
"2",195,-218.6,66.5,123,1277,2820912,3,"target","4"
"2",195,-238.4,77.7,790,1414,2821716,4,"target","4"
"2",196,-4.5,-27.2,1313,0,2826444,1,"centre","c"
"2",196,-217.8,79,151,1357,2826639,2,"target","4"
"2",196,-250.1,80.9,959,1517,2827607,3,"target","4"
"2",197,-11.1,-25,1255,0,2831724,1,"-","c"
"2",197,250.1,-31.8,174,1296,2831939,2,"-","d1"
"2",197,267.5,-19.6,697,1480,2832646,3,"-","d1"
"2",197,-1.20000000000005,-275.3,1043,2237,2833749,4,"-","6"
"2",198,-5,-28.4,473,0,2836771,1,"centre","c"
"2",198,-13.1,-23.7,727,487,2837512,2,"centre","c"
"2",198,114.3,134.1,85,1254,2837637,3,"distracter","d2"
"2",198,223.5,99.2,189,1366,2837853,4,"target","2"
"2",198,216.4,105.2,715,1563,2838576,5,"target","2"
"2",199,-7.60000000000002,-23.8,326,0,2841530,1,"centre","c"
"2",199,-3.70000000000005,-25.2,898,338,2842440,2,"centre","c"
"2",199,-212.9,69.6,120,1281,2842605,3,"target","4"
"2",199,-235.8,83.2,799,1422,2843425,4,"target","4"
"2",200,-10.2,-36.4,218,0,2847317,1,"centre","c"
"2",200,-6.29999999999995,-23.5,959,227,2848285,2,"centre","c"
"2",200,-137,-226.9,117,1230,2848446,3,"distracter","d5"
"2",200,-245,-157.6,881,1376,2849356,4,"target","5"
"2",201,-25.9,-0.200000000000045,522,0,2882844,1,"centre","c"
"2",201,-34.4,2.5,563,659,2883544,2,"centre","c"
"2",201,92.0999999999999,179.1,114,1263,2883699,3,"distracter","d2"
"2",201,-244.2,107.3,1141,1433,2884896,4,"target","4"
"2",202,-13.8,-7.70000000000005,1179,0,2890799,1,"centre","c"
"2",202,199,102.1,115,1222,2890957,2,"target","2"
"2",202,200.4,118.9,672,1358,2891650,3,"target","2"
"2",203,-10.9,-5,1183,0,2896252,1,"centre","c"
"2",203,-228.4,78.6,81,1225,2896375,2,"target","4"
"2",203,-238.5,108,992,1324,2897385,3,"target","4"
"2",204,-9.5,-20.1,1209,0,2901815,1,"centre","c"
"2",204,236.4,-16.6,186,1260,2902052,2,"distracter","d1"
"2",204,256.2,-7.29999999999995,130,1463,2902199,3,"distracter","d1"
"2",204,-11.1,240.8,757,1642,2903005,4,"target","3"
"2",205,-5.89999999999998,-18.6,1186,0,2907607,1,"centre","c"
"2",205,-244.6,-45,90,1237,2907748,2,"distracter","d4"
"2",205,-215.8,-128.4,166,1350,2907937,3,"target","5"
"2",205,-229.7,-149.2,710,1523,2908654,4,"target","5"
"2",206,-9.60000000000002,-16,1210,0,2913081,1,"centre","c"
"2",206,236.2,-49,82,1249,2913202,2,"distracter","d1"
"2",206,222.1,-123.2,162,1354,2913387,3,"target","1"
"2",206,228.1,-147.3,667,1527,2914065,4,"target","1"
"2",207,-7.79999999999995,-20.6,1190,0,2918230,1,"centre","c"
"2",207,216.2,97.7,146,1233,2918419,2,"target","2"
"2",207,219.2,113.2,909,1393,2919342,3,"target","2"
"2",208,-6.60000000000002,-20.9,1217,0,2923739,1,"centre","c"
"2",208,237.4,-28.3,109,1256,2923887,2,"distracter","d1"
"2",208,-212.9,95.1,130,1430,2924082,3,"target","4"
"2",208,-229.6,98.6,719,1570,2924811,4,"target","4"
"2",209,-6.89999999999998,-26.2,628,0,2929234,1,"centre","c"
"2",209,-7.60000000000002,-23.9,578,637,2929821,2,"centre","c"
"2",209,-235.9,-46.9,104,1253,2929963,3,"distracter","d4"
"2",209,5.39999999999998,-278.8,217,1404,2930227,4,"target","6"
"2",209,-3.89999999999998,-285.8,698,1630,2930934,5,"target","6"
"2",210,-16.3,-23.8,313,0,2935137,1,"centre","c"
"2",210,-5.79999999999995,-56.2,157,326,2935307,2,"centre","c"
"2",210,-12.2,-39.1,708,497,2936029,3,"centre","c"
"2",210,-227.2,90.4,908,1249,2936981,4,"target","4"
"2",211,-11.3,-16.3,437,0,2940562,1,"centre","c"
"2",211,-16.5,138.8,141,472,2940738,2,"blank","0"
"2",211,-14.5,17.9,588,647,2941360,3,"centre","c"
"2",211,-216.6,83.6,104,1277,2941506,4,"target","4"
"2",211,-242.5,100.8,787,1403,2942315,5,"target","4"
"2",212,-16.2,-26.5,1180,0,2946709,1,"centre","c"
"2",212,65.8,173.8,142,1220,2946891,2,"distracter","d2"
"2",212,-227.5,111.5,144,1418,2947091,3,"target","4"
"2",212,-250.2,99.1,553,1581,2947663,4,"target","4"
"2",213,-13.3,-31.3,306,0,2951615,1,"centre","c"
"2",213,-18.6,-23.6,880,317,2952506,2,"centre","c"
"2",213,-98.4,-131,74,1232,2952615,3,"distracter","d5"
"2",213,-7,226.5,217,1356,2952882,4,"target","3"
"2",213,-0.5,224.9,510,1583,2953402,5,"target","3"
"2",214,-13.5,-21.6,300,0,2957193,1,"centre","c"
"2",214,-13.6,-16.5,865,320,2958078,2,"centre","c"
"2",214,-249.1,-47.9,132,1225,2958250,3,"distracter","d4"
"2",214,-236.4,-137.8,168,1384,2958445,4,"target","5"
"2",214,-244.3,-145.9,664,1560,2959117,5,"target","5"
"2",215,5.79999999999995,-31.8,80,0,2962105,1,"centre","c"
"2",215,-2.89999999999998,-17.1,1107,96,2963228,2,"centre","c"
"2",215,240.6,-156.3,618,1256,2963899,3,"target","1"
"2",216,-3.70000000000005,-30.2,371,0,2968132,1,"centre","c"
"2",216,-3.10000000000002,-22.5,799,382,2968942,2,"centre","c"
"2",216,-254.3,-47.8,160,1233,2969154,3,"distracter","d4"
"2",216,-271.7,-39.3,72,1411,2969244,4,"distracter","d4"
"2",216,-241.6,-141.7,915,1508,2970184,5,"target","5"
"2",217,-13.9,-9.60000000000002,370,0,2973148,1,"centre","c"
"2",217,-11.5,-15.5,818,379,2973975,2,"centre","c"
"2",217,-217,-136.2,172,1238,2974188,3,"target","5"
"2",217,-243.6,-148.4,545,1421,2974744,4,"target","5"
"2",218,-10.4,-26.8,278,0,2978473,1,"centre","c"
"2",218,-0.899999999999977,-24.8,911,288,2979394,2,"centre","c"
"2",218,-133.4,143.4,117,1243,2979555,3,"distracter","d3"
"2",218,207.8,107.3,168,1408,2979771,4,"target","2"
"2",218,228.5,111.7,565,1588,2980348,5,"target","2"
"2",219,-1.70000000000005,-26.1,383,0,2983995,1,"centre","c"
