observer,trial,x,y,dur,onset,offset,n
99_5,131,962.8,532.4,1264,0,2007201,1
99_5,131,1178.6,431.8,247,1295,2007479,2
99_5,131,862.6,551.6,685,1592,2008214,3
99_5,132,963.5,535.8,1430,0,2013555,1
99_5,132,939.3,612,23,1451,2013599,2
99_5,132,838.6,579,491,1497,2014113,3
99_5,133,946.3,540.4,2016,0,2020735,1
99_5,134,961.4,568.5,1175,0,2025647,1
99_5,134,895.7,459,277,1208,2025957,2
99_5,134,988.8,812.9,249,1536,2026257,3
99_5,135,973.9,529.7,252,0,2030459,1
99_5,135,978.2,535.4,1158,455,2031820,2
99_5,135,1068.2,465.3,332,1632,2032171,3
99_5,136,971,540.6,169,0,2036176,1
99_5,136,963.6,549.3,397,398,2036802,2
99_5,136,984.6,536.5,544,805,2037356,3
99_5,136,766.4,548.7,413,1385,2037805,4
99_5,136,856.8,549,347,1822,2038176,5
99_5,137,973.1,528.8,1400,0,2043392,1
99_5,137,827.1,488.1,150,1427,2043569,2
99_5,137,1053.3,685,458,1636,2044086,3
99_5,138,978.6,542.4,1245,0,2048904,1
99_5,138,794.9,583.4,229,1277,2049165,2
99_5,138,1007.9,500.4,494,1548,2049701,3
99_5,139,874.7,514.3,453,0,2070264,1
99_5,139,874,523.9,769,467,2071047,2
99_5,139,959,363.5,267,1262,2071340,3
99_5,139,1006,325.4,230,1547,2071588,4
99_5,140,860.5,498,1859,0,2078972,1
99_5,141,861.4,510.7,561,0,2085760,1
99_5,141,868.5,375.3,201,593,2085993,2
99_5,141,869.4,469.7,511,822,2086532,3
99_5,141,764.7,381.5,154,1367,2086720,4
99_5,141,894.9,435.1,360,1564,2087123,5
99_5,142,864,510.8,230,0,2091594,1
99_5,142,1022,543.3,163,256,2091783,2
99_5,142,916,487.2,184,441,2091989,3
99_5,142,872.3,498.8,637,638,2092639,4
99_5,142,860.2,322.7,319,1310,2092993,5
99_5,142,841.6,443.2,322,1655,2093341,6
99_5,143,862,511.3,2186,0,2099249,1
99_5,144,871.3,515.6,1358,0,2123557,1
99_5,144,761.5,541.2,172,1384,2123755,2
99_5,145,858,511.1,1260,0,2170292,1
99_5,145,961.1,564.2,127,1297,2170456,2
99_5,145,871.6,490.9,1319,1447,2171798,3
99_5,146,873.3,554.6,1251,0,2180474,1
99_5,146,981.7,485.6,172,1276,2180671,2
99_5,146,926.7,478.2,468,1457,2181148,3
99_5,147,875.4,553.5,1250,0,2187987,1
99_5,147,706.9,547.2,191,1280,2188208,2
99_5,147,837,586.4,204,1510,2188451,3
99_5,147,874.5,654.1,340,1741,2188818,4
99_5,148,892.1,561.8,1293,0,2194118,1
99_5,148,892,542.6,23,1501,2194349,2
99_5,149,873.1,539.6,2065,0,2200491,1
99_5,150,870,530.9,1439,0,2205399,1
99_5,150,849.6,528.9,582,1473,2206015,2
99_5,151,943.6,533.1,1252,0,2242530,1
99_5,151,928.9,354.1,248,1284,2242810,2
99_5,151,916.6,544.9,531,1572,2243381,3
99_5,152,960.5,532.8,1296,0,2248480,1
99_5,152,876.6,543,223,1320,2248727,2
99_5,153,965.3,539.9,1276,0,2253521,1
99_5,153,835.7,473.1,637,1300,2254182,2
99_5,154,966.1,541.2,1405,0,2260136,1
99_5,154,944.7,589.4,293,1451,2260475,2
99_5,155,977.4,535.3,1240,0,2266853,1
99_5,155,795.6,523.8,278,1269,2267160,2
99_5,155,1002.8,531.8,607,1582,2267802,3
99_5,156,964.1,530.2,1985,0,2275167,1
99_5,157,983.4,540.2,1245,0,2280777,1
99_5,157,1154.6,542,124,1276,2280932,2
99_5,157,1046.3,556.3,78,1422,2281032,3
99_5,157,875.9,534.2,396,1526,2281454,4
99_5,158,976.4,551.6,1400,0,2286686,1
99_5,158,853.2,540.6,491,1453,2287230,2
99_5,159,969.9,551.8,1327,0,2292793,1
99_5,159,1053,619.3,143,1358,2292967,2
99_5,159,950.9,496,470,1536,2293472,3
99_5,160,981.1,539.4,1317,0,2298783,1
99_5,160,969.8,569,106,1331,2298903,2
99_5,160,944.5,516.4,488,1456,2299410,3
99_5,161,989.1,544.1,2109,0,2305160,1
99_5,162,980.7,546.7,1311,0,2313013,1
99_5,162,975.8,513.5,167,1349,2313218,2
99_5,163,988,545.9,587,0,2318489,1
99_5,163,988.1,430.4,188,611,2318701,2
99_5,163,979.2,533.5,318,825,2319045,3
99_5,163,1008.9,548.3,260,1152,2319314,4
99_5,163,997.1,631.5,24,1435,2319361,5
99_5,163,979.3,543.4,390,1469,2319761,6
99_5,164,983.8,536,2011,0,2325597,1
99_5,165,990.6,542.1,1260,0,2330480,1
99_5,165,993,605.4,235,1283,2330738,2
99_5,165,921.1,467.6,900,1560,2331680,3
99_5,166,974.6,542.8,1303,0,2337141,1
99_5,166,923,524.1,1064,1323,2338225,2
99_5,167,966.6,552.9,272,0,2343753,1
99_5,167,972.3,552,1013,280,2344774,2
99_5,167,971.3,548.8,245,1316,2345042,3
99_5,167,956.5,639.8,421,1588,2345490,4
99_5,168,984.1,548.7,1257,0,2350998,1
99_5,168,914.9,480.3,615,1280,2351636,2
99_5,169,986.3,553.5,1299,0,2356989,1
99_5,169,1000.7,534.6,343,1312,2357345,2
99_5,169,970.8,536.9,563,1663,2357916,3
99_5,170,988.1,541.4,495,0,2362918,1
99_5,170,983.4,562.3,795,515,2363733,2
99_5,170,933.9,530.4,236,1332,2363991,3
99_5,171,985.4,550.8,236,0,2368729,1
99_5,171,984.4,544.9,821,446,2369760,2
99_5,171,881.4,679.5,253,1296,2370042,3
99_5,171,909.3,507.6,423,1577,2370493,4
99_5,172,981.4,550.3,1285,0,2375326,1
99_5,172,1018.2,511.3,462,1301,2375804,2
99_5,173,1009,557.1,1284,0,2380459,1
99_5,173,1139.9,515.6,121,1312,2380608,2
99_5,173,988.1,554.7,552,1454,2381181,3
99_5,174,979.9,559,1282,0,2386609,1
99_5,174,1053.8,676.1,162,1314,2386803,2
99_5,174,988.9,604.8,652,1494,2387473,3
99_5,175,981.7,570.2,1266,0,2393776,1
99_5,175,894.1,557.8,707,1308,2394525,2
99_5,176,976.2,590.8,1266,0,2399526,1
99_5,176,795.5,528.7,254,1307,2399821,2
99_5,176,1059.8,660.1,572,1612,2400444,3
99_5,178,987.1,585,1264,0,2412287,1
99_5,178,826.6,562.3,216,1295,2412534,2
99_5,178,1076.8,679.8,570,1556,2413149,3
99_5,179,987.1,572.9,1241,0,2418469,1
99_5,179,919.9,478.3,207,1264,2418699,2
99_5,179,959.9,463.6,264,1485,2418977,3
99_5,180,982.6,554.1,724,0,2424571,1
99_5,180,984,553.4,575,740,2425162,2
99_5,180,1106.6,601.6,159,1342,2425348,3
99_5,180,939.7,497.7,313,1539,2425699,4
99_5,181,975.3,544.5,1242,0,2431572,1
99_5,181,1043.2,641,70,1274,2431674,2
99_5,181,950.5,587.3,597,1370,2432297,3
99_5,182,969.3,573.5,1347,0,2437819,1
99_5,182,881.1,583.1,577,1368,2438417,2
99_5,183,979.7,551.1,1253,0,2443234,1
99_5,183,792.3,600.8,224,1282,2443487,2
99_5,183,931.8,507.8,483,1532,2443996,3
99_5,184,971.6,593,201,0,2448015,1
99_5,184,1001.6,545.5,810,428,2449052,2
99_5,184,990.7,722.9,90,1271,2449175,3
99_5,184,941.3,542.9,656,1397,2449867,4
99_5,185,978.5,572.7,1238,0,2455021,1
99_5,185,1189.7,598.4,117,1272,2455172,2
99_5,185,991.7,508.4,405,1415,2455603,3
99_5,186,993.8,559.1,207,0,2459257,1
99_5,186,993.5,555.5,991,416,2460457,2
99_5,186,962.9,527.9,491,1433,2460974,3
99_5,187,965.9,598.5,1302,0,2466019,1
99_5,187,902.4,597.7,313,1323,2466353,2
99_5,187,873.3,556,363,1647,2466727,3
99_5,188,987.3,548.2,1241,0,2471692,1
99_5,188,904.9,429.7,541,1268,2472260,2
99_5,189,987.5,548.4,230,0,2477848,1
99_5,189,992.7,538.6,787,445,2478850,2
99_5,189,803.9,564.1,226,1263,2479107,3
99_5,189,751.1,593,111,1509,2479238,4
99_5,189,774.5,689.2,390,1647,2479655,5
99_5,190,960.8,581.9,1247,0,2486300,1
99_5,190,1023.8,590,852,1279,2487184,2
99_5,191,960.7,565.6,1271,0,2492057,1
99_5,191,1065.8,501.7,159,1296,2492241,2
99_5,191,997.1,506.3,315,1475,2492576,3
99_5,191,936.9,514.3,285,1808,2492879,4
99_5,192,982.6,565.8,1210,0,2498180,1
99_5,192,1135.7,734,179,1252,2498401,2
99_5,192,1120,788.7,213,1451,2498634,3
99_5,192,1002.6,528.5,480,1704,2499154,4
99_5,193,975.3,571.7,1458,0,2504646,1
99_5,193,808.3,501.2,185,1486,2504859,2
99_5,193,764,469.2,105,1692,2504985,3
99_5,193,1183.4,705.4,150,1848,2505186,4
99_5,193,805.3,501.1,361,2044,2505593,5
99_5,194,989.9,565,1250,0,2511387,1
99_5,194,1135.2,575.7,132,1279,2511548,2
99_5,194,1011.5,550.1,572,1437,2512146,3
99_5,195,989.6,555.7,259,0,2515830,1
99_5,195,-101.6,659.3,33,389,2515993,2
99_5,195,-99,499.5,78,466,2516115,3
99_5,195,-232.1,394,228,585,2516384,4
99_5,195,969,661.9,249,893,2516713,5
99_5,195,960.7,569.6,126,1167,2516864,6
99_5,195,735.3,548.6,833,1325,2517729,7
99_5,196,991.3,547.6,1271,0,2522527,1
99_5,196,1145.7,507.7,152,1299,2522707,2
99_5,196,981.8,525.5,328,1474,2523058,3
99_5,197,948.5,560.3,1231,0,2527341,1
99_5,197,947,422.4,545,1256,2527911,2
99_5,198,973.4,557.5,1255,0,2533730,1
99_5,198,849.2,668.2,258,1289,2534022,2
99_5,198,856.8,573.8,352,1565,2534392,3
99_5,199,979.1,571.3,2012,0,2540286,1
99_5,200,976.8,563.7,1254,0,2545496,1
99_5,200,961,447.3,241,1276,2545759,2
99_5,200,938.5,556.2,548,1541,2546331,3
99_5,201,865.5,506.9,1244,0,2579939,1
99_5,201,1053.3,516.3,216,1278,2580189,2
99_5,202,866.5,514.9,329,0,2587094,1
99_5,202,871.2,514,754,504,2588023,2
99_5,202,671.4,514.2,209,1284,2588258,3
99_5,203,864.9,508.1,1419,0,2593549,1
99_5,203,835.9,503.7,607,1442,2594179,2
99_5,204,876.9,516.8,63,0,2598545,1
99_5,204,917.1,528.8,155,353,2598990,2
99_5,204,863.7,529.9,698,523,2599703,3
99_5,204,1037.8,611.6,144,1254,2599880,4
99_5,204,792.3,488.8,476,1436,2600394,5
99_5,205,859.6,512,1304,0,2606268,1
99_5,205,813.2,518.1,593,1323,2606880,2
99_5,206,863.3,525.4,1253,0,2611050,1
99_5,206,704.5,580.7,234,1282,2611313,2
99_5,206,785,521.3,455,1538,2611790,3
99_5,207,871.2,501.5,1250,0,2626248,1
99_5,207,1053.2,508.6,151,1281,2626430,2
99_5,207,958.6,470.9,716,1450,2627164,3
99_5,208,878.9,530.3,1256,0,2639708,1
99_5,208,658.7,514.1,273,1290,2640015,2
99_5,208,765.3,490.3,288,1589,2640329,3
99_5,209,872.2,521.7,1830,0,2645688,1
99_5,210,871.5,487.3,1289,0,2665159,1
99_5,210,963.8,509.2,151,1320,2665341,2
99_5,210,904.3,482.6,529,1482,2665881,3
99_5,211,863.5,506.6,1222,0,2676242,1
99_5,211,969.2,493.7,208,1255,2676483,2
99_5,211,780.3,429.4,559,1488,2677067,3
99_5,212,870.3,500.7,1304,0,2689863,1
99_5,212,801.6,573.8,163,1328,2690050,2
99_5,212,746.9,505.8,556,1513,2690628,3
99_5,213,874.6,495.6,1387,0,2695528,1
99_5,214,875.2,503.4,1262,0,2700635,1
99_5,214,865,476.7,271,1282,2700926,2
99_5,214,777.6,450,337,1578,2701288,3
99_5,215,869.6,507.8,1271,0,2705939,1
99_5,215,948,556.7,138,1303,2706109,2
99_5,215,867,455.8,535,1463,2706666,3
99_5,216,863.2,510.7,2199,0,2712474,1
99_5,217,870.7,512.8,2144,0,2718326,1
99_5,218,931.8,523.8,513,0,2733774,1
99_5,218,964.5,500.1,212,532,2734005,2
99_5,218,938.5,522,511,757,2734529,3
99_5,218,864.8,539.7,141,1290,2734692,4
99_5,218,850.7,505.6,487,1442,2735190,5
99_5,219,938.3,540.2,1405,0,2739832,1
99_5,219,895.9,530.7,540,1415,2740382,2
99_5,220,939.8,540.9,1282,0,2745045,1
99_5,220,777,500.8,249,1309,2745321,2
99_5,220,872.4,480,365,1580,2745708,3
99_5,221,951.8,525.3,1289,0,2751118,1
99_5,221,863.6,545.1,680,1313,2751822,2
99_5,222,955.6,537.4,1292,0,2757154,1
99_5,222,858.6,480,294,1318,2757474,2
99_5,222,919.8,533.5,303,1632,2757797,3
99_5,223,960,544.7,14,0,2761260,1
99_5,223,967.6,539.4,1254,246,2762746,2
99_5,223,1090.4,515.6,489,1536,2763271,3
99_5,224,945.1,548.8,274,0,2768421,1
99_5,224,955.8,547.7,857,549,2769553,2
99_5,224,820.1,544.8,273,1429,2769849,3
99_5,225,951.4,538.6,1308,0,2774331,1
99_5,225,863,538.6,396,1331,2774750,2
99_5,226,955.1,531.1,1865,0,2780996,1
99_5,227,959.3,530.7,1763,0,2786165,1
99_5,228,964.5,529.3,294,0,2790009,1
99_5,228,959,534.5,865,491,2791071,2
99_5,228,863.3,414.9,619,1377,2791711,3
99_5,229,955,528.8,1240,0,2797723,1
99_5,229,852.5,654.8,649,1266,2798398,2
99_5,230,964,531.5,1691,0,2804061,1
99_5,231,944.6,537.8,1411,0,2808994,1
99_5,231,858.4,561.1,411,1429,2809423,2
99_5,232,957.7,530.5,1782,0,2814667,1
99_5,233,957.9,531.9,1550,0,2819352,1
99_5,233,953.8,604.5,29,1575,2819406,2
99_5,233,977.3,515.9,215,1612,2819629,3
99_5,234,967.9,527,1876,0,2825344,1
99_5,235,941.8,535.7,312,0,2829622,1
99_5,235,965.6,538.8,932,324,2830566,2
99_5,235,750.3,585.2,223,1290,2830823,3
99_5,236,953.2,589.6,1259,0,2836296,1
99_5,236,1013.5,645.8,137,1293,2836467,2
99_5,236,933.8,594.3,568,1449,2837054,3
99_5,237,958,535.4,1717,0,2842088,1
99_5,238,943.7,538.8,1858,0,2847472,1
99_5,239,952.7,524.2,1743,0,2853883,1
99_5,240,956,530.4,1258,0,2860114,1
99_5,240,831.8,407.9,188,1299,2860343,2
99_5,240,927.3,543.7,344,1519,2860719,3
99_5,241,949.7,538.5,213,0,2864007,1
99_5,241,952.7,525.9,856,425,2865075,2
99_5,241,918,477.7,205,1298,2865297,3
99_5,241,882.5,512.1,650,1518,2865962,4
99_5,242,945.2,554.3,1246,0,2871803,1
99_5,242,832.2,681.2,432,1279,2872268,2
99_5,243,961.1,532.8,311,0,2876651,1
99_5,243,951.7,567.2,29,318,2876687,2
99_5,243,938.3,550.6,686,564,2877590,3
99_5,243,955.1,673.4,120,1280,2877740,4
99_5,243,882.2,507.9,519,1432,2878291,5
99_5,244,944,546.6,1276,0,2882634,1
99_5,244,1063.5,585.8,40,1299,2882697,2
99_5,244,987,548.6,306,1357,2883021,3
99_5,245,946.3,565.7,1230,0,2887577,1
99_5,245,761.5,574.1,276,1259,2887882,2
99_5,245,883,564.6,286,1575,2888208,3
99_5,246,944.7,536.3,1430,0,2893989,1
99_5,246,961.8,568.6,883,1445,2894887,2
99_5,247,950.2,601.8,245,0,2899288,1
99_5,247,947.2,570.5,1194,466,2900703,2
99_5,247,1075.6,807,273,1705,2901021,3
99_5,248,924.1,541.3,334,0,2906863,1
99_5,248,941.8,546.5,648,590,2907767,2
99_5,248,1188,558.9,149,1277,2907955,3
99_5,248,928.4,516.3,363,1453,2908345,4
99_5,249,963.4,535.4,1415,0,2913742,1
99_5,249,894.7,553.7,202,1440,2913969,2
99_5,250,937,547.4,272,0,2919317,1
99_5,250,940.3,566.7,831,480,2920356,2
99_5,250,934.9,372.9,188,1352,2920585,3
99_5,250,883,436.6,371,1578,2920994,4
99_5,251,868.9,517.3,1241,0,2976979,1
99_5,251,649.9,457.7,399,1278,2977415,2
99_5,252,870.2,504.7,1250,0,2986417,1
99_5,252,966.7,616.5,91,1277,2986535,2
99_5,252,898.8,540.4,620,1392,2987179,3
99_5,253,880.3,497.3,1316,0,3005220,1
99_5,253,715.8,530.4,534,1343,3005781,2
99_5,254,874,502.1,1252,0,3009851,1
99_5,254,1005,437.1,105,1276,3009980,2
99_5,254,877.4,466.6,385,1404,3010388,3
99_5,255,865.1,513,1419,0,3016807,1
99_5,255,805.1,544.6,911,1434,3017733,2
99_5,256,862.5,533.4,1288,0,3023095,1
99_5,256,917.4,559.7,605,1307,3023719,2
99_5,257,868.1,491.4,1426,0,3029458,1
99_5,257,777.5,334.4,413,1464,3029909,2
99_5,258,865.5,498,749,0,3034721,1
99_5,258,863.6,507.1,491,764,3035227,2
99_5,258,725.1,527.6,441,1280,3035693,3
99_5,259,878.4,504.4,298,0,3040307,1
99_5,259,877.4,515.9,929,456,3041394,2
99_5,259,852.1,539.5,611,1401,3042021,3
99_5,260,875.1,518,262,0,3045703,1
99_5,260,870.2,511.5,822,422,3046685,2
99_5,260,716.3,491.2,624,1275,3047340,3
99_5,261,884,506.1,1283,0,3052090,1
99_5,261,766.4,467.3,205,1305,3052317,2
99_5,262,881.1,504.7,744,0,3056688,1
99_5,262,874.1,513.5,500,757,3057201,2
99_5,262,681.3,405.3,266,1291,3057501,3
99_5,262,1037.3,550.1,628,1603,3058175,4
99_5,263,872.7,523.6,1307,0,3063487,1
99_5,263,937.4,565.3,157,1326,3063663,2
99_5,263,930.4,642.2,32,1496,3063708,3
99_5,263,978.9,688.9,98,1548,3063826,4
99_5,263,862.6,444.1,355,1680,3064215,5
99_5,264,887.1,509.8,1340,0,3070784,1
99_5,264,863.3,522.1,753,1359,3071556,2
99_5,265,880.6,501.4,869,0,3075607,1
99_5,265,875.6,505,413,882,3076033,2
99_5,265,954.3,463.8,668,1315,3076721,3
99_5,266,879,491.7,1241,0,3081768,1
99_5,266,795,642.6,175,1277,3081979,2
99_5,266,754.7,634.7,304,1464,3082295,3
99_5,267,879.7,498.9,1310,0,3087257,1
99_5,267,793.6,477.3,377,1330,3087654,2
99_5,268,876.5,495.3,766,0,3091978,1
99_5,268,883.6,383,138,792,3092142,2
99_5,268,879.8,248.2,308,953,3092473,3
99_5,268,724.5,506.4,167,1300,3092679,4
99_5,268,650.5,614.1,257,1499,3092968,5
99_5,268,737.6,691.2,642,1780,3093634,6
99_5,269,869.6,519.5,1220,0,3105534,1
99_5,269,1042.2,584.5,78,1245,3105637,2
99_5,269,899.7,465.8,288,1349,3105951,3
99_5,269,834.1,428.7,272,1649,3106235,4
99_5,270,865.4,530.5,187,0,3109985,1
99_5,270,884.8,497,227,346,3110371,2
99_5,270,867.1,533.3,835,588,3111221,3
99_5,270,890,576.5,21,1432,3111251,4
99_5,270,1000.1,600.6,388,1481,3111667,5
99_5,271,869.6,537.2,939,0,3115788,1
99_5,271,877.5,470.2,252,973,3116074,2
99_5,271,1053.4,572.3,182,1271,3116302,3
99_5,271,888.7,489,482,1479,3116810,4
99_5,272,864,518.7,1833,0,3122116,1
99_5,273,862.1,528.5,1473,0,3127788,1
99_5,273,813.3,534.4,889,1492,3128696,2
99_5,274,868.3,550.8,201,0,3132351,1
99_5,274,865.8,550.8,954,356,3133460,2
99_5,274,737,564.5,390,1338,3133878,3
99_5,275,874.3,534.2,1345,0,3138562,1
99_5,275,863.3,695.6,79,1379,3138675,2
99_5,275,814.9,541.3,749,1483,3139449,3
99_5,276,879.4,535.2,1219,0,3144337,1
99_5,276,1073.5,587,83,1249,3144450,2
99_5,276,933.9,486.7,404,1357,3144879,3
99_5,277,880.3,540.3,1340,0,3150475,1
99_5,277,1019.6,543.6,376,1367,3150878,2
99_5,278,874.9,533.6,1133,0,3155242,1
99_5,278,711.3,455.1,261,1162,3155532,2
99_5,278,880.8,542.9,321,1449,3155879,3
99_5,279,868.5,534.1,1383,0,3160921,1
99_5,279,731.2,532,235,1404,3161177,2
99_5,280,876.1,533.9,1277,0,3166297,1
99_5,280,877.4,389.2,242,1306,3166568,2
99_5,280,848.4,475.7,340,1567,3166927,3
99_5,281,864,537.3,1267,0,3172537,1
99_5,281,1048.7,559.3,196,1296,3172762,2
99_5,281,904.7,543.5,417,1513,3173200,3
99_5,282,883.6,549.6,205,0,3176376,1
99_5,282,863.9,571.6,863,381,3177415,2
99_5,282,870,710.5,168,1276,3177615,3
99_5,282,789.4,541.6,285,1477,3177933,4
99_5,283,877.8,526.1,1249,0,3182520,1
99_5,283,736.3,466.4,186,1277,3182734,2
99_5,284,864.5,559.1,1609,0,3188515,1
99_5,285,868.6,540,1989,0,3194437,1
99_5,286,875.8,521.5,647,0,3199670,1
99_5,286,876.7,578.4,206,667,3199896,2
99_5,286,878.3,521.8,395,890,3200308,3
99_5,286,761,507.8,333,1305,3200661,4
99_5,287,888.5,525.6,1340,0,3205557,1
99_5,287,861.7,694.3,166,1374,3205757,2
99_5,287,816.3,572,337,1562,3206116,3
99_5,288,875.8,530.6,1252,0,3211425,1
99_5,288,694.4,525.6,396,1281,3211850,2
99_5,289,864.2,541.7,1711,0,3217336,1
99_5,290,875.5,533.7,1542,0,3222688,1
99_5,290,789,382.9,446,1568,3223160,2
99_5,291,879,528.1,1280,0,3228306,1
99_5,291,985.1,511.5,165,1305,3228496,2
99_5,291,895,544,892,1489,3229407,3
99_5,292,881.7,539.8,1458,0,3234301,1
99_5,292,868.7,544.5,1269,1475,3235587,2
99_5,293,877.1,523.3,1978,0,3240422,1
99_5,294,869.8,530.3,1463,0,3245594,1
99_5,294,757.3,602.7,198,1489,3245818,2
99_5,295,874.5,521.1,1271,0,3251000,1
99_5,295,938,553,103,1294,3251126,2
99_5,295,883.8,480,422,1418,3251569,3
99_5,296,884.9,526.4,1257,0,3257438,1
99_5,296,887.1,633.8,162,1287,3257630,2
99_5,296,871.6,541.3,472,1484,3258137,3
99_5,297,875.9,520,1304,0,3265117,1
99_5,297,1006.4,465,80,1335,3265228,2
99_5,297,854.1,507.3,465,1454,3265732,3
99_5,298,887.1,521.8,1316,0,3270463,1
99_5,298,1037.7,481,165,1344,3270656,2
99_5,298,756.1,671,335,1561,3271043,3
99_5,299,879.1,527.2,1203,0,3276534,1
99_5,299,661.6,509.4,286,1247,3276864,2
99_5,299,998.6,561.1,730,1585,3277646,3
99_5,300,875.2,486.1,903,0,3281245,1
99_5,300,871.5,505.5,358,925,3281625,2
99_5,300,907.2,471.9,128,1308,3281778,3
99_5,300,823.5,500.4,377,1454,3282173,4
99_5,301,862.6,515.9,37,0,3327859,1
99_5,301,871.6,513,1203,45,3329070,2
99_5,301,702.5,537,638,1279,3329739,3
99_5,302,868.8,510.5,1247,0,3334483,1
99_5,302,859.2,328.8,468,1290,3334994,2
99_5,303,864.1,532.4,289,0,3338493,1
99_5,303,854.8,531.4,921,306,3339431,2
99_5,303,873.9,694.9,180,1259,3339643,3
99_5,303,815.4,595.7,575,1463,3340242,4
99_5,304,869.5,511.7,647,0,3345401,1
99_5,304,888.7,527.9,750,658,3346162,2
99_5,304,1094.7,553.2,581,1441,3346776,3
99_5,305,877.6,510,1262,0,3351000,1
99_5,305,855.4,729,321,1300,3351359,2
99_5,305,866.2,790.7,117,1641,3351496,3
99_5,306,883.2,521.5,1276,0,3357183,1
99_5,306,765.9,409.6,563,1305,3357775,2
99_5,307,865,508.7,2727,0,3366133,1
99_5,308,858.1,525.5,309,0,3368966,1
99_5,308,860.1,508.4,741,548,3369946,2
99_5,308,660.3,425.2,172,1320,3370149,3
99_5,308,870.8,520.6,969,1525,3371151,4
99_5,309,877.4,502.7,1303,0,3381110,1
99_5,309,845.4,585.2,642,1327,3381776,2
99_5,310,868.5,505.4,1256,0,3393800,1
99_5,310,623,506,452,1290,3394286,2
99_5,311,881.6,498.5,1306,0,3399092,1
99_5,311,829.9,523.6,167,1328,3399281,2
99_5,311,875,421.6,487,1519,3399792,3
99_5,312,868.3,505.3,1259,0,3405352,1
99_5,312,760,476.9,226,1280,3405599,2
99_5,312,904.4,516.4,980,1531,3406604,3
99_5,313,877.6,505.9,162,0,3409923,1
99_5,313,872.5,514.5,887,424,3411072,2
99_5,313,892.3,508.3,44,1325,3411130,3
99_5,313,832.2,437.6,627,1388,3411776,4
99_5,314,872.7,497.3,1373,0,3416584,1
99_5,314,867.5,609.2,176,1408,3416795,2
99_5,314,856.2,562.8,453,1592,3417256,3
99_5,315,877,489.5,1278,0,3422155,1
99_5,315,889.4,569.1,83,1304,3422264,2
99_5,315,872.3,461,317,1410,3422604,3
99_5,316,864.1,510.7,239,0,3426636,1
99_5,316,864.4,524.4,163,446,3427006,2
99_5,316,867.1,523.7,608,619,3427624,3
99_5,316,678.8,437,186,1256,3427839,4
99_5,316,806.3,557.2,282,1480,3428159,5
99_5,317,872.5,508.4,1251,0,3432981,1
99_5,317,863.9,463.4,193,1272,3433195,2
99_5,317,829.2,543.6,365,1487,3433582,3
99_5,318,872.2,511.7,1673,0,3438814,1
99_5,318,870.6,517.6,655,1685,3439481,2
99_5,319,865.3,518.9,1302,0,3443583,1
99_5,319,664.5,583.7,251,1335,3443867,2
99_5,320,861.9,510.7,1252,0,3449233,1
99_5,320,670.4,518.7,231,1278,3449490,2
99_5,321,872.1,508.3,1603,0,3462302,1
99_5,322,870.7,510.2,173,0,3465556,1
99_5,322,868.9,516.2,818,441,3466642,2
99_5,322,978.9,562.2,137,1284,3466804,3
99_5,322,847,511,750,1444,3467577,4
99_5,323,875.1,504.7,1252,0,3472385,1
99_5,323,758.3,373.5,314,1291,3472738,2
99_5,323,912,481.9,764,1630,3473527,3
99_5,324,857.7,497.9,213,0,3476914,1
99_5,324,864,495.3,1297,432,3478430,2
99_5,325,867.1,520.8,1287,0,3487788,1
99_5,325,826.4,505.8,547,1304,3488352,2
99_5,325,1080,567.4,121,1898,3488520,3
99_5,325,913.7,476.4,391,2043,3488935,4
99_5,326,872.3,513.8,1309,0,3493445,1
99_5,326,956,575.3,186,1333,3493655,2
99_5,326,900,515.8,590,1544,3494270,3
99_5,327,866.5,507.5,1373,0,3499042,1
99_5,327,847.3,540.3,148,1389,3499206,2
99_5,327,752,696.7,410,1572,3499651,3
99_5,328,879.7,493,1261,0,3508545,1
99_5,328,768.7,378.2,628,1287,3509199,2
99_5,329,876.7,492.2,1273,0,3514145,1
99_5,329,996.6,605.7,445,1299,3514616,2
99_5,330,878.5,502.1,1240,0,3521594,1
99_5,330,868.2,352,538,1264,3522156,2
99_5,331,868,514,1281,0,3527303,1
99_5,331,917.7,440.2,161,1303,3527486,2
99_5,331,1003.7,316.1,313,1489,3527824,3
99_5,331,1080.6,337,174,1825,3528021,4
99_5,332,870.5,503.4,246,0,3532885,1
99_5,332,889.8,506.1,797,433,3533869,2
99_5,332,761.8,334.9,158,1259,3534056,3
99_5,332,733.6,293,284,1434,3534357,4
99_5,333,872.6,495.6,1277,0,3538899,1
99_5,333,708,451.5,165,1301,3539088,2
99_5,333,966.3,556.9,498,1509,3539629,3
99_5,334,867.9,496.7,1280,0,3543871,1
99_5,334,1041.8,558.4,131,1314,3544036,2
99_5,334,865.9,446.1,493,1468,3544552,3
99_5,335,870.9,496.4,1379,0,3550986,1
99_5,335,759.9,620.5,159,1412,3551178,2
99_5,335,720.4,700.4,300,1599,3551506,3
99_5,336,887.3,502.3,639,0,3557715,1
99_5,336,921.1,549.6,175,660,3557911,2
99_5,336,886.7,523.4,980,853,3558909,3
99_5,337,878,510.4,1271,0,3564564,1
99_5,337,742.4,661.7,279,1307,3564879,2
99_5,337,692.9,414.2,286,1626,3565205,3
99_5,338,872.5,511.8,1257,0,3569899,1
99_5,338,869,331.1,175,1289,3570106,2
99_5,338,869.7,288.1,441,1482,3570565,3
